transaction_id,customer_id,amount,flagged_transaction
2410,271,705,fraud
2411,492,504,not_fraud
2412,208,683,fraud
2413,539,256,not_fraud
2414,584,552,fraud
2415,60,573,fraud
2416,430,866,not_fraud
2417,985,597,not_fraud
2418,657,906,not_fraud
2419,605,448,fraud
2420,309,287,not_fraud
2421,520,561,fraud
2422,591,622,fraud
2423,27,120,not_fraud
2424,686,394,fraud
2425,562,842,not_fraud
2426,199,770,fraud
2427,387,200,not_fraud
2428,349,499,fraud
2429,960,703,fraud
2430,940,435,not_fraud
2431,693,414,fraud
2432,536,344,not_fraud
2433,828,218,fraud
2434,378,31,fraud
2435,899,687,fraud
2436,916,620,not_fraud
2437,558,217,not_fraud
2438,527,17,not_fraud
2439,153,711,not_fraud
2440,734,696,not_fraud
2441,206,794,fraud
2442,455,538,fraud
2443,273,611,not_fraud
2444,894,662,fraud
2445,236,666,fraud
2446,852,175,fraud
2447,740,858,fraud
2448,521,505,not_fraud
2449,678,599,fraud
2450,944,438,not_fraud
2451,956,783,not_fraud
2452,831,172,fraud
2453,726,375,not_fraud
2454,501,535,fraud
2455,117,248,fraud
2456,386,81,fraud
2457,344,454,not_fraud
2458,584,664,not_fraud
2459,395,831,not_fraud
2460,64,518,fraud
2461,717,804,fraud
2462,721,278,fraud
2463,72,762,not_fraud
2464,789,424,fraud
2465,274,254,fraud
2466,990,684,not_fraud
2467,320,69,not_fraud
2468,338,15,not_fraud
2469,366,718,fraud
2470,495,991,fraud
2471,607,579,fraud
2472,166,826,not_fraud
2473,544,416,not_fraud
2474,11,226,not_fraud
2475,301,939,not_fraud
2476,729,35,fraud
2477,801,824,fraud
2478,102,14,fraud
2479,425,995,fraud
2480,392,541,fraud
2481,779,399,fraud
2482,214,719,fraud
2483,691,580,fraud
2484,88,457,not_fraud
2485,553,763,not_fraud
2486,401,155,fraud
2487,588,397,not_fraud
2488,889,794,fraud
2489,46,258,fraud
2490,672,535,not_fraud
2491,463,471,fraud
2492,592,22,fraud
2493,310,912,fraud
2494,86,393,fraud
2495,92,565,fraud
2496,660,896,fraud
2497,673,408,fraud
2498,714,28,not_fraud
2499,936,584,not_fraud
2500,928,500,fraud
2501,242,760,not_fraud
2502,865,428,fraud
2503,2,346,fraud
2504,225,428,fraud
2505,801,924,fraud
2506,745,925,not_fraud
2507,973,621,not_fraud
2508,926,684,not_fraud
2509,929,937,not_fraud
2510,589,131,fraud
2511,116,441,not_fraud
2512,666,53,fraud
2513,918,881,fraud
2514,103,929,not_fraud
2515,194,326,fraud
2516,166,390,not_fraud
2517,871,154,not_fraud
2518,90,336,not_fraud
2519,686,372,not_fraud
2520,122,59,not_fraud
2521,143,74,fraud
2522,994,364,not_fraud
2523,106,809,not_fraud
2524,887,173,fraud
2525,428,150,not_fraud
2526,305,975,not_fraud
2527,872,835,fraud
2528,971,137,fraud
2529,317,407,not_fraud
2530,963,942,fraud
2531,635,889,not_fraud
2532,902,472,fraud
2533,9,760,not_fraud
2534,774,845,not_fraud
2535,73,817,not_fraud
2536,359,196,fraud
2537,223,729,not_fraud
2538,416,741,fraud
2539,553,921,not_fraud
2540,370,199,not_fraud
2541,716,397,not_fraud
2542,264,438,not_fraud
2543,840,867,not_fraud
2544,690,293,fraud
2545,860,873,fraud
2546,318,246,fraud
2547,84,203,not_fraud
2548,318,296,not_fraud
2549,111,780,fraud
2550,251,767,not_fraud
2551,383,145,not_fraud
2552,7,801,not_fraud
2553,459,792,fraud
2554,84,180,fraud
2555,208,168,fraud
2556,900,210,fraud
2557,390,496,fraud
2558,314,566,not_fraud
2559,22,971,not_fraud
2560,410,785,not_fraud
2561,895,592,not_fraud
2562,515,513,fraud
2563,127,885,fraud
2564,809,380,not_fraud
2565,700,112,fraud
2566,874,134,not_fraud
2567,14,322,not_fraud
2568,971,985,not_fraud
2569,978,807,not_fraud
2570,12,467,fraud
2571,87,239,not_fraud
2572,524,667,fraud
2573,909,891,not_fraud
2574,537,206,not_fraud
2575,301,894,not_fraud
2576,243,742,not_fraud
2577,122,432,fraud
2578,147,581,not_fraud
2579,567,619,fraud
2580,750,180,not_fraud
2581,356,391,not_fraud
2582,685,182,not_fraud
2583,904,672,fraud
2584,733,462,not_fraud
2585,631,359,not_fraud
2586,309,911,not_fraud
2587,695,961,not_fraud
2588,288,643,not_fraud
2589,307,503,fraud
2590,812,629,fraud
2591,594,13,not_fraud
2592,966,102,not_fraud
2593,914,928,fraud
2594,723,15,not_fraud
2595,662,297,fraud
2596,549,627,not_fraud
2597,352,155,not_fraud
2598,312,792,fraud
2599,873,433,not_fraud
2600,59,899,fraud
2601,643,617,fraud
2602,924,466,fraud
2603,714,750,not_fraud
2604,755,211,fraud
2605,35,221,fraud
2606,445,15,not_fraud
2607,93,633,not_fraud
2608,950,385,not_fraud
2609,959,900,not_fraud
2610,207,456,not_fraud
2611,353,844,not_fraud
2612,903,115,fraud
2613,332,660,not_fraud
2614,817,820,fraud
2615,862,410,not_fraud
2616,725,105,fraud
2617,159,397,fraud
2618,954,968,not_fraud
2619,957,461,not_fraud
2620,24,858,fraud
2621,404,818,not_fraud
2622,805,988,not_fraud
2623,516,910,fraud
2624,732,425,fraud
2625,364,735,fraud
2626,382,513,not_fraud
2627,532,463,not_fraud
2628,956,300,not_fraud
2629,152,543,not_fraud
2630,562,202,fraud
2631,689,989,not_fraud
2632,947,159,fraud
2633,608,889,not_fraud
2634,617,768,not_fraud
2635,420,788,fraud
2636,250,982,not_fraud
2637,117,772,not_fraud
2638,866,524,fraud
2639,512,402,not_fraud
2640,740,325,fraud
2641,578,85,fraud
2642,335,608,fraud
2643,418,279,fraud
2644,932,234,not_fraud
2645,774,539,not_fraud
2646,295,122,not_fraud
2647,938,260,fraud
2648,755,242,not_fraud
2649,371,850,not_fraud
2650,186,800,not_fraud
2651,246,723,not_fraud
2652,637,92,fraud
2653,268,134,fraud
2654,643,184,not_fraud
2655,237,78,fraud
2656,530,56,not_fraud
2657,552,893,not_fraud
2658,21,265,not_fraud
2659,911,736,fraud
2660,737,39,not_fraud
2661,867,290,fraud
2662,794,933,fraud
2663,520,246,not_fraud
2664,100,257,fraud
2665,752,377,fraud
2666,478,504,not_fraud
2667,599,34,fraud
2668,298,595,fraud
2669,940,727,not_fraud
2670,526,499,not_fraud
2671,334,503,fraud
2672,2,323,not_fraud
2673,375,615,not_fraud
2674,293,384,fraud
2675,837,648,fraud
2676,934,946,not_fraud
2677,553,34,fraud
2678,318,343,not_fraud
2679,502,364,not_fraud
2680,828,125,fraud
2681,381,57,fraud
2682,623,747,not_fraud
2683,14,787,not_fraud
2684,504,108,not_fraud
2685,231,468,not_fraud
2686,985,532,fraud
2687,84,606,not_fraud
2688,130,414,fraud
2689,743,223,fraud
2690,838,694,not_fraud
2691,145,912,fraud
2692,891,512,fraud
2693,857,730,not_fraud
2694,28,457,fraud
2695,66,903,fraud
2696,163,585,not_fraud
2697,229,267,not_fraud
2698,261,853,not_fraud
2699,449,130,not_fraud
2700,424,819,not_fraud
2701,460,987,not_fraud
2702,952,63,not_fraud
2703,676,340,fraud
2704,301,793,fraud
2705,919,250,not_fraud
2706,303,764,fraud
2707,287,539,fraud
2708,395,492,not_fraud
2709,10,196,fraud
2710,707,867,not_fraud
2711,630,665,fraud
2712,270,271,not_fraud
2713,592,962,fraud
2714,970,373,fraud
2715,605,500,fraud
2716,778,440,not_fraud
2717,844,248,fraud
2718,862,313,fraud
2719,361,307,not_fraud
2720,257,85,not_fraud
2721,133,709,fraud
2722,276,342,fraud
2723,776,909,fraud
2724,683,767,fraud
2725,972,651,not_fraud
2726,513,483,fraud
2727,313,836,fraud
2728,576,932,not_fraud
2729,886,292,fraud
2730,980,600,fraud
2731,284,81,fraud
2732,121,272,not_fraud
2733,107,712,not_fraud
2734,933,888,fraud
2735,687,896,fraud
2736,997,951,not_fraud
2737,204,584,fraud
2738,165,901,fraud
2739,305,21,not_fraud
2740,497,150,not_fraud
2741,632,775,not_fraud
2742,556,564,fraud
2743,824,26,fraud
2744,156,72,fraud
2745,367,262,fraud
2746,719,474,not_fraud
2747,902,385,fraud
2748,620,813,fraud
2749,251,990,not_fraud
2750,957,529,not_fraud
2751,916,846,fraud
2752,882,99,not_fraud
2753,334,729,not_fraud
2754,642,813,fraud
2755,969,805,fraud
2756,511,639,fraud
2757,293,870,fraud
2758,20,184,not_fraud
2759,282,85,not_fraud
2760,797,622,fraud
2761,1,935,fraud
2762,119,672,not_fraud
2763,35,409,fraud
2764,198,791,fraud
2765,485,979,fraud
2766,757,80,fraud
2767,59,189,not_fraud
2768,837,133,fraud
2769,161,390,not_fraud
2770,691,302,fraud
2771,206,806,fraud
2772,12,204,not_fraud
2773,490,920,fraud
2774,276,237,not_fraud
2775,693,440,fraud
2776,242,951,fraud
2777,216,445,fraud
2778,251,796,fraud
2779,811,470,fraud
2780,126,627,not_fraud
2781,994,30,not_fraud
2782,217,73,fraud
2783,306,174,fraud
2784,797,36,not_fraud
2785,185,320,not_fraud
2786,39,294,fraud
2787,223,669,fraud
2788,184,290,not_fraud
2789,495,847,fraud
2790,427,840,not_fraud
2791,178,173,fraud
2792,919,907,not_fraud
2793,428,927,not_fraud
2794,294,233,fraud
2795,852,793,not_fraud
2796,151,155,fraud
2797,384,974,fraud
2798,638,959,fraud
2799,813,877,fraud
2800,308,39,not_fraud
2801,336,54,fraud
2802,946,796,fraud
2803,746,480,fraud
2804,892,43,fraud
2805,375,662,not_fraud
2806,8,436,fraud
2807,341,839,not_fraud
2808,129,895,not_fraud
2809,776,230,not_fraud
2810,669,877,fraud
2811,352,543,fraud
2812,358,701,fraud
2813,517,957,fraud
2814,495,376,not_fraud
2815,86,941,not_fraud
2816,175,850,fraud
2817,802,752,fraud
2818,193,924,fraud
2819,311,559,fraud
2820,119,591,fraud
2821,218,125,fraud
2822,427,248,fraud
2823,970,344,not_fraud
2824,414,450,not_fraud
2825,114,157,not_fraud
2826,978,18,not_fraud
2827,145,297,fraud
2828,538,397,fraud
2829,648,59,fraud
2830,303,859,fraud
2831,744,526,fraud
2832,881,925,not_fraud
2833,588,864,fraud
2834,987,647,not_fraud
2835,840,596,fraud
2836,345,686,not_fraud
2837,814,287,fraud
2838,964,963,not_fraud
2839,801,845,fraud
2840,1,998,fraud
2841,147,309,fraud
2842,287,811,fraud
2843,976,598,not_fraud
2844,654,819,fraud
2845,53,658,not_fraud
2846,304,627,fraud
2847,69,616,not_fraud
2848,361,144,fraud
2849,602,589,fraud
2850,958,156,not_fraud
2851,220,499,fraud
2852,962,487,fraud
2853,704,168,not_fraud
2854,966,393,fraud
2855,575,172,not_fraud
2856,585,450,fraud
2857,161,862,not_fraud
2858,681,198,not_fraud
2859,89,424,not_fraud
2860,688,348,not_fraud
2861,781,616,fraud
2862,585,190,fraud
2863,757,297,not_fraud
2864,589,843,fraud
2865,159,196,fraud
2866,489,893,fraud
2867,971,147,not_fraud
2868,324,139,fraud
2869,610,203,fraud
2870,381,325,not_fraud
2871,102,993,fraud
2872,494,794,not_fraud
2873,644,873,not_fraud
2874,614,153,not_fraud
2875,19,25,fraud
2876,454,311,fraud
2877,482,432,not_fraud
2878,594,254,not_fraud
2879,397,936,not_fraud
2880,279,116,not_fraud
2881,851,97,not_fraud
2882,365,138,not_fraud
2883,331,916,fraud
2884,641,896,not_fraud
2885,344,350,not_fraud
2886,822,13,not_fraud
2887,455,336,fraud
2888,601,419,fraud
2889,725,888,fraud
2890,655,315,fraud
2891,65,917,not_fraud
2892,76,616,fraud
2893,711,730,not_fraud
2894,143,234,not_fraud
2895,917,980,not_fraud
2896,915,357,not_fraud
2897,828,330,not_fraud
2898,605,568,not_fraud
2899,473,997,fraud
2900,417,190,fraud
2901,305,627,fraud
2902,736,720,fraud
2903,497,395,fraud
2904,291,627,not_fraud
2905,940,801,fraud
2906,102,781,fraud
2907,986,117,fraud
2908,267,540,not_fraud
2909,867,419,not_fraud
2910,968,980,not_fraud
2911,622,305,fraud
2912,974,827,fraud
2913,842,180,fraud
2914,962,340,fraud
2915,942,502,fraud
2916,777,204,not_fraud
2917,3,21,fraud
2918,85,204,not_fraud
2919,794,499,fraud
2920,328,804,not_fraud
2921,816,890,not_fraud
2922,450,191,not_fraud
2923,454,971,not_fraud
2924,924,826,fraud
2925,629,665,fraud
2926,221,907,fraud
2927,154,325,not_fraud
2928,665,703,fraud
2929,12,39,fraud
2930,133,605,fraud
2931,994,687,fraud
2932,304,805,not_fraud
2933,293,802,not_fraud
2934,975,105,fraud
2935,300,390,fraud
2936,740,787,fraud
2937,783,453,not_fraud
2938,43,307,not_fraud
2939,944,817,not_fraud
2940,343,746,fraud
2941,326,854,not_fraud
2942,814,370,not_fraud
2943,498,383,not_fraud
2944,364,563,not_fraud
2945,891,312,not_fraud
2946,427,430,fraud
2947,21,255,fraud
2948,407,729,fraud
2949,619,246,fraud
2950,336,543,not_fraud
2951,815,194,fraud
2952,117,477,fraud
2953,124,763,fraud
2954,399,372,not_fraud
2955,793,292,fraud
2956,804,562,not_fraud
2957,715,345,not_fraud
2958,51,171,not_fraud
2959,783,169,fraud
2960,324,483,not_fraud
2961,789,610,fraud
2962,141,331,fraud
2963,470,21,fraud
2964,787,433,not_fraud
2965,802,82,not_fraud
2966,334,597,fraud
2967,893,867,not_fraud
2968,964,210,not_fraud
2969,373,531,not_fraud
2970,564,873,fraud
2971,494,514,not_fraud
2972,539,747,not_fraud
2973,669,697,fraud
2974,751,797,not_fraud
2975,156,48,fraud
2976,291,69,not_fraud
2977,648,587,not_fraud
2978,144,330,not_fraud
2979,106,444,not_fraud
2980,420,645,not_fraud
2981,670,685,not_fraud
2982,658,417,fraud
2983,2,932,not_fraud
2984,945,395,not_fraud
2985,589,680,not_fraud
2986,644,578,fraud
2987,90,87,fraud
2988,345,203,fraud
2989,350,294,not_fraud
2990,459,536,not_fraud
2991,263,533,fraud
2992,351,622,fraud
2993,108,165,fraud
2994,586,349,not_fraud
2995,39,134,fraud
2996,909,880,not_fraud
2997,159,289,not_fraud
2998,583,926,not_fraud
2999,959,915,fraud
3000,312,631,not_fraud
3001,241,855,fraud
3002,938,878,fraud
3003,445,667,fraud
3004,298,737,fraud
3005,952,919,not_fraud
3006,36,683,not_fraud
3007,84,137,not_fraud
3008,452,323,not_fraud
3009,886,341,fraud
3010,775,159,fraud
3011,822,463,fraud
3012,385,45,fraud
3013,172,694,not_fraud
3014,376,429,fraud
3015,685,31,not_fraud
3016,362,215,fraud
3017,559,648,fraud
3018,891,857,fraud
3019,141,966,fraud
3020,887,365,not_fraud
3021,918,449,not_fraud
3022,118,738,not_fraud
3023,277,105,not_fraud
3024,726,938,fraud
3025,220,950,fraud
3026,905,173,not_fraud
3027,26,157,not_fraud
3028,521,539,fraud
3029,783,303,fraud
3030,10,204,not_fraud
3031,984,672,not_fraud
3032,378,489,not_fraud
3033,633,886,fraud
3034,637,132,not_fraud
3035,682,409,not_fraud
3036,584,708,not_fraud
3037,152,974,not_fraud
3038,720,461,not_fraud
3039,49,670,fraud
3040,154,113,not_fraud
3041,859,764,fraud
3042,293,471,not_fraud
3043,580,752,not_fraud
3044,50,727,not_fraud
3045,664,719,fraud
3046,531,405,fraud
3047,612,921,fraud
3048,60,346,not_fraud
3049,167,608,not_fraud
3050,202,151,fraud
3051,857,326,fraud
3052,146,720,not_fraud
3053,915,567,fraud
3054,676,809,not_fraud
3055,970,536,fraud
3056,993,565,fraud
3057,439,410,fraud
3058,242,690,not_fraud
3059,581,319,not_fraud
3060,687,504,fraud
3061,561,565,not_fraud
3062,483,619,not_fraud
3063,108,782,not_fraud
3064,226,118,not_fraud
3065,673,804,fraud
3066,631,381,not_fraud
3067,661,864,not_fraud
3068,977,625,fraud
3069,662,777,not_fraud
3070,432,900,not_fraud
3071,805,215,not_fraud
3072,655,856,fraud
3073,419,52,fraud
3074,988,874,not_fraud
3075,455,254,not_fraud
3076,160,296,fraud
3077,523,364,fraud
3078,650,794,fraud
3079,969,485,not_fraud
3080,590,92,not_fraud
3081,77,119,fraud
3082,509,959,not_fraud
3083,441,199,not_fraud
3084,254,992,not_fraud
3085,921,809,not_fraud
3086,770,945,not_fraud
3087,320,918,not_fraud
3088,803,260,not_fraud
3089,263,733,fraud
3090,597,300,fraud
3091,658,654,fraud
3092,835,210,fraud
3093,554,806,fraud
3094,374,335,fraud
3095,637,520,fraud
3096,167,418,fraud
3097,937,616,fraud
3098,753,799,not_fraud
3099,459,971,not_fraud
3100,999,950,fraud
3101,280,846,not_fraud
3102,700,517,not_fraud
3103,302,740,fraud
3104,531,610,fraud
3105,580,81,fraud
3106,218,256,not_fraud
3107,102,650,not_fraud
3108,554,733,fraud
3109,288,949,not_fraud
3110,167,864,not_fraud
3111,621,617,not_fraud
3112,36,596,fraud
3113,744,944,not_fraud
3114,741,575,not_fraud
3115,353,353,not_fraud
3116,676,980,not_fraud
3117,899,934,not_fraud
3118,73,63,not_fraud
3119,648,739,not_fraud
3120,353,537,fraud
3121,891,620,fraud
3122,70,541,not_fraud
3123,425,567,fraud
3124,999,972,not_fraud
3125,708,202,not_fraud
3126,781,904,not_fraud
3127,561,67,fraud
3128,828,446,not_fraud
3129,642,120,not_fraud
3130,956,138,fraud
3131,517,858,fraud
3132,428,715,not_fraud
3133,539,934,fraud
3134,160,861,fraud
3135,149,335,not_fraud
3136,776,17,not_fraud
3137,230,38,not_fraud
3138,712,121,fraud
3139,562,956,fraud
3140,67,682,fraud
3141,812,140,not_fraud
3142,381,197,fraud
3143,58,684,fraud
3144,259,718,not_fraud
3145,342,484,not_fraud
3146,838,373,not_fraud
3147,130,213,fraud
3148,727,221,not_fraud
3149,172,630,fraud
3150,770,285,fraud
3151,614,82,not_fraud
3152,209,688,not_fraud
3153,803,781,not_fraud
3154,354,252,not_fraud
3155,471,796,not_fraud
3156,798,111,fraud
3157,116,996,fraud
3158,264,694,fraud
3159,662,180,not_fraud
3160,812,662,fraud
3161,442,918,not_fraud
3162,548,197,not_fraud
3163,453,450,fraud
3164,845,95,fraud
3165,477,485,not_fraud
3166,287,61,fraud
3167,303,120,not_fraud
3168,311,958,fraud
3169,208,886,fraud
3170,618,863,fraud
3171,446,52,fraud
3172,670,220,fraud
3173,633,977,not_fraud
3174,55,209,fraud
3175,912,819,fraud
3176,12,867,fraud
3177,657,761,not_fraud
3178,400,636,not_fraud
3179,908,35,not_fraud
3180,648,928,not_fraud
3181,980,308,not_fraud
3182,515,86,fraud
3183,656,933,fraud
3184,542,146,fraud
3185,237,29,not_fraud
3186,279,449,not_fraud
3187,348,220,fraud
3188,627,761,not_fraud
3189,104,560,not_fraud
3190,630,444,not_fraud
3191,517,789,fraud
3192,980,216,fraud
3193,872,448,not_fraud
3194,248,983,not_fraud
3195,364,788,not_fraud
3196,321,675,not_fraud
3197,633,51,fraud
3198,286,420,not_fraud
3199,149,532,fraud
3200,84,815,fraud
3201,966,619,fraud
3202,406,436,not_fraud
3203,978,284,fraud
3204,456,457,fraud
3205,743,911,not_fraud
3206,800,951,not_fraud
3207,161,893,not_fraud
3208,784,751,fraud
3209,460,378,not_fraud
3210,550,947,fraud
3211,500,229,fraud
3212,738,586,not_fraud
3213,509,876,fraud
3214,654,241,fraud
3215,804,337,fraud
3216,481,452,fraud
3217,663,61,not_fraud
3218,114,895,fraud
3219,749,952,not_fraud
3220,578,385,fraud
3221,361,272,fraud
3222,341,276,not_fraud
3223,770,368,fraud
3224,987,326,fraud
3225,761,333,fraud
3226,969,930,fraud
3227,449,917,fraud
3228,843,675,fraud
3229,835,879,not_fraud
3230,180,887,not_fraud
3231,702,661,not_fraud
3232,407,948,fraud
3233,666,572,fraud
3234,196,638,fraud
3235,466,430,not_fraud
3236,311,55,fraud
3237,262,830,not_fraud
3238,419,609,fraud
3239,406,729,fraud
3240,939,898,fraud
3241,143,278,not_fraud
3242,342,610,fraud
3243,316,390,not_fraud
3244,101,127,fraud
3245,244,575,fraud
3246,490,962,not_fraud
3247,12,125,fraud
3248,239,639,fraud
3249,561,269,fraud
3250,42,84,fraud
3251,678,489,not_fraud
3252,594,314,not_fraud
3253,429,16,fraud
3254,803,375,fraud
3255,158,643,not_fraud
3256,216,532,fraud
3257,670,357,not_fraud
3258,462,447,fraud
3259,134,224,not_fraud
3260,67,438,not_fraud
3261,848,800,not_fraud
3262,7,507,not_fraud
3263,948,549,fraud
3264,526,756,fraud
3265,73,376,not_fraud
3266,399,322,not_fraud
3267,405,547,not_fraud
3268,675,930,not_fraud
3269,578,63,fraud
3270,859,550,not_fraud
3271,130,476,not_fraud
3272,931,874,not_fraud
3273,466,173,not_fraud
3274,206,791,not_fraud
3275,788,343,not_fraud
3276,978,556,not_fraud
3277,768,807,fraud
3278,266,357,not_fraud
3279,537,282,not_fraud
3280,962,972,not_fraud
3281,793,729,fraud
3282,253,759,fraud
3283,822,423,fraud
3284,289,509,not_fraud
3285,164,102,not_fraud
3286,95,694,not_fraud
3287,782,88,fraud
3288,833,631,not_fraud
3289,110,226,fraud
3290,336,956,fraud
3291,822,367,fraud
3292,238,627,fraud
3293,381,516,fraud
3294,436,568,not_fraud
3295,899,190,not_fraud
3296,483,585,fraud
3297,937,255,not_fraud
3298,902,253,not_fraud
3299,25,515,fraud
3300,653,431,fraud
3301,117,329,not_fraud
3302,482,96,not_fraud
3303,392,226,not_fraud
3304,917,499,not_fraud
3305,994,528,fraud
3306,964,287,not_fraud
3307,537,858,fraud
3308,79,731,fraud
3309,580,178,not_fraud
3310,173,339,not_fraud
3311,956,659,not_fraud
3312,12,450,fraud
3313,800,400,fraud
3314,128,505,fraud
3315,608,390,fraud
3316,92,315,not_fraud
3317,653,751,fraud
3318,543,996,fraud
3319,846,829,not_fraud
3320,532,682,fraud
3321,658,522,fraud
3322,989,757,not_fraud
3323,828,958,fraud
3324,447,197,fraud
3325,390,939,fraud
3326,672,525,fraud
3327,861,922,not_fraud
3328,43,653,fraud
3329,254,436,not_fraud
3330,130,511,fraud
3331,60,739,not_fraud
3332,663,269,not_fraud
3333,467,522,not_fraud
3334,287,80,fraud
3335,517,487,fraud
3336,467,187,fraud
3337,930,466,not_fraud
3338,778,198,fraud
3339,345,300,fraud
3340,642,529,fraud
3341,382,774,fraud
3342,779,929,not_fraud
3343,690,988,not_fraud
3344,253,301,fraud
3345,927,955,fraud
3346,56,765,fraud
3347,463,644,not_fraud
3348,457,820,fraud
3349,983,292,not_fraud
3350,83,553,not_fraud
3351,905,855,fraud
3352,99,386,fraud
3353,149,667,fraud
3354,329,165,not_fraud
3355,156,517,not_fraud
3356,190,422,fraud
3357,494,537,not_fraud
3358,883,364,fraud
3359,263,568,fraud
3360,80,772,not_fraud
3361,400,196,not_fraud
3362,764,40,not_fraud
3363,609,269,not_fraud
3364,260,430,fraud
3365,772,538,fraud
3366,615,560,fraud
3367,552,313,not_fraud
3368,785,951,fraud
3369,101,995,not_fraud
3370,359,953,not_fraud
3371,380,48,not_fraud
3372,820,498,fraud
3373,221,653,not_fraud
3374,820,551,not_fraud
3375,420,679,not_fraud
3376,124,287,not_fraud
3377,422,212,not_fraud
3378,231,75,not_fraud
3379,690,117,not_fraud
3380,63,277,not_fraud
3381,485,231,not_fraud
3382,628,813,not_fraud
3383,703,539,not_fraud
3384,574,99,not_fraud
3385,768,702,fraud
3386,483,264,fraud
3387,519,464,not_fraud
3388,155,262,not_fraud
3389,92,266,not_fraud
3390,982,392,fraud
3391,526,451,fraud
3392,455,867,fraud
3393,741,608,not_fraud
3394,598,99,not_fraud
3395,645,758,not_fraud
3396,510,399,not_fraud
3397,183,591,fraud
3398,386,53,not_fraud
3399,574,721,fraud
3400,731,673,fraud
3401,405,607,not_fraud
3402,246,28,fraud
3403,742,110,fraud
3404,591,923,fraud
3405,661,616,fraud
3406,650,775,not_fraud
3407,471,366,not_fraud
3408,826,551,fraud
3409,888,770,not_fraud
3410,423,947,fraud
3411,901,42,not_fraud
3412,65,979,not_fraud
3413,13,238,not_fraud
3414,213,533,not_fraud
3415,986,639,not_fraud
3416,242,871,fraud
3417,493,164,not_fraud
3418,213,432,fraud
3419,693,914,fraud
3420,338,255,not_fraud
3421,997,414,fraud
3422,173,853,not_fraud
3423,672,768,fraud
3424,164,550,fraud
3425,465,170,not_fraud
3426,995,756,not_fraud
3427,497,711,not_fraud
3428,700,126,not_fraud
3429,395,280,fraud
3430,703,779,not_fraud
3431,917,701,fraud
3432,308,496,fraud
3433,768,894,fraud
3434,183,181,fraud
3435,629,959,fraud
3436,794,283,fraud
3437,510,268,not_fraud
3438,708,144,fraud
3439,546,692,fraud
3440,564,731,fraud
3441,624,757,not_fraud
3442,764,431,not_fraud
3443,594,430,fraud
3444,744,195,not_fraud
3445,227,938,fraud
3446,745,373,not_fraud
3447,733,964,fraud
3448,436,616,not_fraud
3449,925,387,not_fraud
3450,422,532,not_fraud
3451,554,589,fraud
3452,21,900,fraud
3453,554,731,fraud
3454,397,205,not_fraud
3455,625,890,not_fraud
3456,105,107,fraud
3457,192,614,not_fraud
3458,17,993,fraud
3459,120,31,fraud
3460,393,459,fraud
3461,425,181,fraud
3462,129,392,not_fraud
3463,130,143,not_fraud
3464,572,435,not_fraud
3465,560,34,fraud
3466,29,512,not_fraud
3467,97,194,fraud
3468,10,94,fraud
3469,242,576,fraud
3470,826,772,fraud
3471,956,153,fraud
3472,232,872,fraud
3473,789,919,not_fraud
3474,284,688,not_fraud
3475,715,421,not_fraud
3476,759,233,not_fraud
3477,802,229,fraud
3478,776,188,fraud
3479,955,640,not_fraud
3480,726,442,not_fraud
3481,200,274,not_fraud
3482,945,963,not_fraud
3483,79,438,not_fraud
3484,913,671,not_fraud
3485,956,425,not_fraud
3486,855,462,not_fraud
3487,856,736,fraud
3488,173,206,fraud
3489,467,563,fraud
3490,581,62,fraud
3491,416,489,not_fraud
3492,940,452,fraud
3493,449,339,not_fraud
3494,87,260,fraud
3495,101,816,not_fraud
3496,8,899,not_fraud
3497,845,792,fraud
3498,200,976,fraud
3499,505,934,not_fraud
3500,87,132,not_fraud
3501,43,888,not_fraud
3502,385,396,fraud
3503,621,348,fraud
3504,435,787,not_fraud
3505,408,357,fraud
3506,483,38,not_fraud
3507,664,984,fraud
3508,17,44,fraud
3509,645,527,fraud
3510,148,405,fraud
3511,277,632,fraud
3512,232,303,not_fraud
3513,826,598,not_fraud
3514,927,358,fraud
3515,366,156,not_fraud
3516,228,76,not_fraud
3517,651,913,fraud
3518,436,529,not_fraud
3519,399,131,fraud
3520,211,349,not_fraud
3521,391,184,not_fraud
3522,499,909,not_fraud
3523,540,700,not_fraud
3524,563,606,not_fraud
3525,491,460,not_fraud
3526,442,566,not_fraud
3527,261,145,fraud
3528,773,864,fraud
3529,350,25,fraud
3530,352,342,fraud
3531,520,204,not_fraud
3532,320,505,not_fraud
3533,138,18,not_fraud
3534,550,837,fraud
3535,623,343,fraud
3536,992,342,fraud
3537,368,336,not_fraud
3538,220,24,fraud
3539,337,848,not_fraud
3540,223,623,fraud
3541,648,235,not_fraud
3542,768,434,fraud
3543,360,799,not_fraud
3544,921,417,fraud
3545,329,122,fraud
3546,962,437,not_fraud
3547,463,10,not_fraud
3548,946,275,fraud
3549,963,500,not_fraud
3550,561,217,fraud
3551,804,631,not_fraud
3552,382,721,fraud
3553,836,961,not_fraud
3554,590,378,fraud
3555,617,994,fraud
3556,169,315,fraud
3557,217,21,not_fraud
3558,378,354,fraud
3559,119,474,not_fraud
3560,190,709,not_fraud
3561,767,675,not_fraud
3562,370,503,fraud
3563,778,377,not_fraud
3564,149,855,not_fraud
3565,676,946,not_fraud
3566,652,429,fraud
3567,859,898,not_fraud
3568,488,800,not_fraud
3569,770,180,not_fraud
3570,374,143,not_fraud
3571,781,974,fraud
3572,693,436,fraud
3573,160,34,not_fraud
