review_id,customer_id,payment_method,rating,review_text,point_of_transaction,country,sentiment_label
4354,127,Bank Transfer,4,Excellent service!,Cinema,Netherlands,positive
4355,255,Debit Card,1,Average quality.,Restaurant,Italy,negative
4356,695,Debit Card,3,Average quality.,Hotel,Germany,neutral
4357,16,PayPal,3,Excellent service!,Supermarket,South Africa,neutral
4358,477,Credit Card,4,Average quality.,Supermarket,China,positive
4359,62,PayPal,1,Average quality.,Cinema,Brazil,negative
4360,881,Bank Transfer,5,Excellent service!,Restaurant,Sweden,positive
4361,432,PayPal,1,Average quality.,Retail Store,Spain,negative
4362,670,Credit Card,3,Excellent service!,Bar,USA,neutral
4363,268,Debit Card,5,Average quality.,Museum,Mexico,positive
4364,35,Debit Card,3,Excellent service!,ATM,Spain,neutral
4365,779,Credit Card,2,Excellent service!,Cinema,Canada,negative
4366,576,Bank Transfer,1,Average quality.,Restaurant,Sweden,negative
4367,494,Credit Card,4,Average quality.,Online,Mexico,positive
4368,562,Bank Transfer,5,Terrible experience...,Gas Station,USA,positive
4369,469,Debit Card,5,Excellent service!,Cinema,USA,positive
4370,767,Bank Transfer,4,Excellent service!,Online,South Africa,positive
4371,661,Credit Card,1,Excellent service!,Bar,Spain,negative
4372,325,Credit Card,2,Excellent service!,Bar,South Africa,negative
4373,304,Credit Card,1,Average quality.,Cinema,Canada,negative
4374,276,Bank Transfer,2,Average quality.,Cinema,South Africa,negative
4375,869,Bank Transfer,2,Terrible experience...,Supermarket,Russia,negative
4376,963,Bank Transfer,2,Excellent service!,Restaurant,Canada,negative
4377,684,Debit Card,4,Terrible experience...,Fitness Center,Spain,positive
4378,929,PayPal,2,Terrible experience...,Fitness Center,Germany,negative
4379,201,PayPal,4,Terrible experience...,Hotel,USA,positive
4380,445,Credit Card,5,Terrible experience...,Cinema,Netherlands,positive
4381,905,Debit Card,4,Terrible experience...,Restaurant,Switzerland,positive
4382,324,Bank Transfer,4,Average quality.,Fitness Center,Singapore,positive
4383,35,Credit Card,4,Average quality.,ATM,Mexico,positive
4384,977,Debit Card,2,Terrible experience...,Cinema,New Zealand,negative
4385,482,Credit Card,1,Average quality.,Amusement Park,France,negative
4386,728,Debit Card,1,Average quality.,Online,India,negative
4387,480,Debit Card,2,Terrible experience...,Online,Mexico,negative
4388,65,PayPal,4,Average quality.,Amusement Park,Japan,positive
4389,8,Credit Card,5,Average quality.,Museum,USA,positive
4390,301,Bank Transfer,5,Excellent service!,Fitness Center,USA,positive
4391,343,PayPal,1,Terrible experience...,Gas Station,New Zealand,negative
4392,431,PayPal,5,Excellent service!,Retail Store,Germany,positive
4393,424,Bank Transfer,2,Excellent service!,Hotel,United Kingdom,negative
4394,332,Debit Card,5,Terrible experience...,Retail Store,Canada,positive
4395,438,Bank Transfer,1,Excellent service!,Hotel,Netherlands,negative
4396,588,Credit Card,1,Excellent service!,Bar,Canada,negative
4397,174,Bank Transfer,2,Average quality.,Fitness Center,Germany,negative
4398,559,Debit Card,5,Excellent service!,Museum,Switzerland,positive
4399,527,Bank Transfer,2,Terrible experience...,Bar,France,negative
4400,873,Debit Card,1,Average quality.,ATM,Sweden,negative
4401,659,Debit Card,5,Average quality.,Cinema,Singapore,positive
4402,26,Credit Card,5,Average quality.,Amusement Park,South Africa,positive
4403,820,Bank Transfer,1,Terrible experience...,Amusement Park,Switzerland,negative
4404,605,Bank Transfer,4,Terrible experience...,Amusement Park,Mexico,positive
4405,406,Credit Card,2,Terrible experience...,Supermarket,Spain,negative
4406,232,Debit Card,2,Excellent service!,Gas Station,Spain,negative
4407,533,Bank Transfer,3,Excellent service!,Bar,Netherlands,neutral
4408,819,Credit Card,3,Average quality.,Gas Station,Germany,neutral
4409,550,Debit Card,3,Average quality.,Gas Station,New Zealand,neutral
4410,788,Credit Card,3,Terrible experience...,Museum,South Africa,neutral
4411,505,Bank Transfer,3,Terrible experience...,Bar,Switzerland,neutral
4412,669,Credit Card,4,Excellent service!,Gas Station,Russia,positive
4413,179,PayPal,4,Excellent service!,Online,Canada,positive
4414,132,Debit Card,3,Terrible experience...,Supermarket,United Kingdom,neutral
4415,823,PayPal,1,Terrible experience...,Fitness Center,USA,negative
4416,455,PayPal,4,Excellent service!,Bar,Spain,positive
4417,348,Debit Card,4,Average quality.,ATM,New Zealand,positive
4418,540,Debit Card,4,Average quality.,Retail Store,USA,positive
4419,772,Credit Card,3,Excellent service!,Supermarket,Brazil,neutral
4420,406,Debit Card,2,Excellent service!,Online,Japan,negative
4421,76,PayPal,4,Average quality.,Museum,Singapore,positive
4422,941,PayPal,2,Excellent service!,Restaurant,South Africa,negative
4423,579,Bank Transfer,5,Average quality.,Supermarket,Australia,positive
4424,854,Debit Card,4,Average quality.,Bar,Brazil,positive
4425,492,PayPal,2,Excellent service!,Hotel,United Kingdom,negative
4426,194,Bank Transfer,3,Terrible experience...,Supermarket,Switzerland,neutral
4427,984,Bank Transfer,5,Terrible experience...,Retail Store,Singapore,positive
4428,162,Credit Card,2,Terrible experience...,Fitness Center,Spain,negative
4429,347,PayPal,3,Terrible experience...,Bar,USA,neutral
4430,951,Credit Card,4,Terrible experience...,Bar,Brazil,positive
4431,361,PayPal,4,Terrible experience...,Museum,Singapore,positive
4432,769,Credit Card,1,Terrible experience...,Restaurant,Italy,negative
4433,584,Credit Card,3,Excellent service!,ATM,Russia,neutral
4434,87,Debit Card,5,Excellent service!,Fitness Center,Mexico,positive
4435,934,Credit Card,5,Terrible experience...,Museum,France,positive
4436,262,Debit Card,4,Excellent service!,Bar,Netherlands,positive
4437,214,Bank Transfer,5,Average quality.,Restaurant,South Africa,positive
4438,665,PayPal,3,Terrible experience...,ATM,Singapore,neutral
4439,722,Bank Transfer,3,Average quality.,Cinema,Japan,neutral
4440,913,PayPal,3,Excellent service!,Cinema,Germany,neutral
4441,573,Bank Transfer,1,Terrible experience...,Fitness Center,New Zealand,negative
4442,780,PayPal,3,Average quality.,Hotel,India,neutral
4443,262,Credit Card,3,Excellent service!,Bar,Singapore,neutral
4444,730,PayPal,5,Terrible experience...,Restaurant,New Zealand,positive
4445,283,PayPal,4,Terrible experience...,Restaurant,Mexico,positive
4446,648,Bank Transfer,4,Average quality.,Restaurant,Germany,positive
4447,467,Bank Transfer,2,Average quality.,Retail Store,Australia,negative
4448,380,Bank Transfer,1,Average quality.,ATM,New Zealand,negative
4449,362,Debit Card,2,Excellent service!,Bar,Japan,negative
4450,449,Debit Card,4,Average quality.,Supermarket,South Africa,positive
4451,441,PayPal,2,Average quality.,Cinema,France,negative
4452,93,PayPal,3,Average quality.,Hotel,Singapore,neutral
4453,621,Credit Card,2,Terrible experience...,Supermarket,Sweden,negative
4454,753,Credit Card,4,Average quality.,Museum,USA,positive
4455,867,PayPal,5,Average quality.,Gas Station,Canada,positive
4456,424,Debit Card,4,Excellent service!,Hotel,Mexico,positive
4457,142,PayPal,2,Excellent service!,Gas Station,China,negative
4458,291,Credit Card,3,Average quality.,Hotel,USA,neutral
4459,432,Debit Card,1,Excellent service!,Restaurant,Netherlands,negative
4460,749,Debit Card,1,Excellent service!,Retail Store,South Africa,negative
4461,852,Credit Card,1,Excellent service!,Hotel,USA,negative
4462,824,PayPal,1,Terrible experience...,Bar,Singapore,negative
4463,689,Bank Transfer,1,Average quality.,Amusement Park,France,negative
4464,653,PayPal,2,Average quality.,Museum,New Zealand,negative
4465,701,PayPal,1,Average quality.,Retail Store,United Kingdom,negative
4466,998,Credit Card,4,Excellent service!,Supermarket,Canada,positive
4467,49,Debit Card,5,Excellent service!,Gas Station,France,positive
4468,302,Credit Card,5,Excellent service!,Restaurant,Japan,positive
4469,881,PayPal,1,Terrible experience...,Online,Brazil,negative
4470,190,Bank Transfer,3,Excellent service!,Supermarket,Netherlands,neutral
4471,136,Bank Transfer,5,Terrible experience...,Fitness Center,Australia,positive
4472,555,Bank Transfer,1,Average quality.,Fitness Center,Switzerland,negative
4473,404,Credit Card,5,Excellent service!,Museum,Germany,positive
4474,892,Debit Card,3,Terrible experience...,Bar,New Zealand,neutral
4475,865,Credit Card,5,Terrible experience...,Retail Store,France,positive
4476,602,Bank Transfer,5,Excellent service!,Online,Brazil,positive
4477,807,PayPal,4,Terrible experience...,Cinema,Russia,positive
4478,341,Debit Card,4,Excellent service!,Retail Store,China,positive
4479,757,Credit Card,2,Terrible experience...,Bar,Russia,negative
4480,945,Credit Card,1,Average quality.,Restaurant,Netherlands,negative
4481,704,Debit Card,3,Average quality.,Retail Store,United Kingdom,neutral
4482,318,Debit Card,1,Average quality.,Restaurant,Sweden,negative
4483,618,PayPal,1,Excellent service!,Cinema,USA,negative
4484,363,Debit Card,2,Average quality.,Supermarket,South Africa,negative
4485,822,PayPal,5,Average quality.,ATM,New Zealand,positive
4486,382,Bank Transfer,1,Average quality.,Fitness Center,Canada,negative
4487,233,Bank Transfer,2,Excellent service!,Bar,Japan,negative
4488,777,Credit Card,3,Terrible experience...,Online,USA,neutral
4489,344,Bank Transfer,3,Excellent service!,Cinema,Sweden,neutral
4490,549,Bank Transfer,1,Excellent service!,Cinema,Mexico,negative
4491,817,PayPal,5,Average quality.,Gas Station,India,positive
4492,553,Credit Card,3,Terrible experience...,Bar,Sweden,neutral
4493,529,Debit Card,3,Average quality.,Museum,Russia,neutral
4494,856,Credit Card,1,Average quality.,Museum,Sweden,negative
4495,789,Bank Transfer,3,Excellent service!,ATM,Spain,neutral
4496,819,Debit Card,5,Excellent service!,Supermarket,Italy,positive
4497,571,Credit Card,2,Excellent service!,Amusement Park,Singapore,negative
4498,935,Credit Card,2,Average quality.,Amusement Park,Sweden,negative
4499,183,Credit Card,1,Terrible experience...,Bar,Mexico,negative
4500,41,Credit Card,5,Terrible experience...,Museum,Italy,positive
4501,551,PayPal,1,Average quality.,Cinema,Brazil,negative
4502,397,Credit Card,5,Terrible experience...,Bar,South Africa,positive
4503,704,Bank Transfer,2,Average quality.,Cinema,France,negative
4504,779,Bank Transfer,3,Terrible experience...,Gas Station,Australia,neutral
4505,494,PayPal,4,Average quality.,Amusement Park,India,positive
4506,659,Debit Card,1,Terrible experience...,Online,Italy,negative
4507,907,Debit Card,3,Excellent service!,Hotel,China,neutral
4508,333,Bank Transfer,2,Excellent service!,Museum,Brazil,negative
4509,127,Bank Transfer,1,Excellent service!,Fitness Center,India,negative
4510,558,PayPal,5,Excellent service!,Amusement Park,Italy,positive
4511,557,Debit Card,1,Average quality.,Gas Station,Italy,negative
4512,1,Debit Card,4,Terrible experience...,Online,Japan,positive
4513,168,Credit Card,2,Average quality.,ATM,Netherlands,negative
4514,620,Credit Card,1,Excellent service!,Hotel,France,negative
4515,19,Credit Card,4,Terrible experience...,Museum,Canada,positive
4516,332,PayPal,3,Average quality.,ATM,Germany,neutral
4517,584,Bank Transfer,2,Excellent service!,Online,Singapore,negative
4518,456,PayPal,3,Terrible experience...,Hotel,India,neutral
4519,957,Debit Card,2,Terrible experience...,Bar,India,negative
4520,109,Bank Transfer,5,Excellent service!,Restaurant,Germany,positive
4521,268,Credit Card,2,Excellent service!,Supermarket,South Africa,negative
4522,445,PayPal,2,Terrible experience...,ATM,Australia,negative
4523,240,PayPal,4,Excellent service!,Restaurant,Russia,positive
4524,929,Credit Card,1,Average quality.,ATM,Germany,negative
4525,301,PayPal,2,Excellent service!,Retail Store,China,negative
4526,602,Credit Card,2,Excellent service!,Hotel,Netherlands,negative
4527,103,Debit Card,5,Excellent service!,Amusement Park,China,positive
4528,988,Bank Transfer,5,Terrible experience...,Museum,Sweden,positive
4529,250,Debit Card,4,Terrible experience...,Hotel,United Kingdom,positive
4530,453,Debit Card,3,Excellent service!,Fitness Center,South Africa,neutral
4531,520,Credit Card,4,Terrible experience...,Bar,China,positive
4532,153,PayPal,3,Excellent service!,Fitness Center,Mexico,neutral
4533,859,Debit Card,2,Average quality.,Online,Japan,negative
4534,174,Debit Card,5,Terrible experience...,Retail Store,Singapore,positive
4535,343,Debit Card,1,Excellent service!,Retail Store,Singapore,negative
4536,670,PayPal,2,Terrible experience...,Fitness Center,Canada,negative
4537,431,PayPal,5,Average quality.,ATM,South Africa,positive
4538,727,Credit Card,4,Average quality.,Hotel,South Africa,positive
4539,689,Debit Card,1,Excellent service!,Hotel,Netherlands,negative
4540,687,Bank Transfer,1,Terrible experience...,Hotel,Canada,negative
4541,852,PayPal,3,Average quality.,Online,Russia,neutral
4542,850,Credit Card,3,Terrible experience...,Retail Store,Switzerland,neutral
4543,658,Debit Card,3,Excellent service!,Bar,Canada,neutral
4544,962,Bank Transfer,2,Average quality.,Cinema,Japan,negative
4545,324,PayPal,5,Average quality.,Amusement Park,Australia,positive
4546,990,Bank Transfer,2,Terrible experience...,Hotel,Russia,negative
4547,673,PayPal,3,Average quality.,Online,United Kingdom,neutral
4548,639,Credit Card,3,Excellent service!,Fitness Center,China,neutral
4549,420,Bank Transfer,1,Excellent service!,Gas Station,Brazil,negative
4550,594,Debit Card,2,Average quality.,Amusement Park,New Zealand,negative
4551,485,Debit Card,5,Excellent service!,Bar,Switzerland,positive
4552,659,PayPal,5,Average quality.,Restaurant,India,positive
4553,751,Debit Card,1,Average quality.,Online,United Kingdom,negative
4554,412,Bank Transfer,5,Average quality.,Hotel,Mexico,positive
4555,936,Credit Card,2,Average quality.,Supermarket,Canada,negative
4556,84,PayPal,4,Terrible experience...,Cinema,Canada,positive
4557,113,Bank Transfer,1,Average quality.,Gas Station,Russia,negative
4558,737,PayPal,5,Excellent service!,Gas Station,Netherlands,positive
4559,332,Credit Card,1,Terrible experience...,Bar,Italy,negative
4560,378,PayPal,3,Excellent service!,Gas Station,Australia,neutral
4561,755,Debit Card,4,Average quality.,ATM,Germany,positive
4562,655,Debit Card,1,Excellent service!,Hotel,Netherlands,negative
4563,41,PayPal,3,Terrible experience...,Restaurant,Australia,neutral
4564,935,Credit Card,1,Excellent service!,Cinema,New Zealand,negative
4565,770,Credit Card,4,Terrible experience...,Restaurant,Canada,positive
4566,959,Debit Card,2,Average quality.,Cinema,Japan,negative
4567,797,Credit Card,3,Average quality.,Supermarket,Spain,neutral
4568,105,PayPal,5,Excellent service!,Supermarket,France,positive
4569,202,Bank Transfer,2,Excellent service!,Museum,Netherlands,negative
4570,450,PayPal,1,Average quality.,Supermarket,Sweden,negative
4571,819,Debit Card,4,Average quality.,Hotel,Russia,positive
4572,843,Debit Card,4,Excellent service!,Fitness Center,Spain,positive
4573,973,Debit Card,5,Average quality.,Museum,Germany,positive
4574,266,Credit Card,1,Terrible experience...,Gas Station,New Zealand,negative
4575,910,PayPal,2,Terrible experience...,Gas Station,China,negative
4576,210,Bank Transfer,5,Excellent service!,Cinema,Mexico,positive
4577,563,PayPal,5,Excellent service!,Fitness Center,Sweden,positive
4578,118,Bank Transfer,4,Average quality.,Hotel,Germany,positive
4579,713,PayPal,2,Average quality.,Museum,Brazil,negative
4580,377,Debit Card,2,Terrible experience...,Amusement Park,Canada,negative
4581,551,Bank Transfer,1,Excellent service!,Supermarket,Sweden,negative
4582,540,PayPal,5,Excellent service!,Online,United Kingdom,positive
4583,771,Credit Card,1,Excellent service!,Hotel,Australia,negative
4584,84,Credit Card,3,Excellent service!,Supermarket,Singapore,neutral
4585,454,PayPal,3,Terrible experience...,Fitness Center,Italy,neutral
4586,667,Debit Card,2,Terrible experience...,Gas Station,Canada,negative
4587,629,Bank Transfer,2,Excellent service!,Bar,South Africa,negative
4588,514,PayPal,4,Terrible experience...,Hotel,Netherlands,positive
4589,605,Credit Card,2,Excellent service!,Bar,Switzerland,negative
4590,678,Bank Transfer,2,Terrible experience...,Cinema,Italy,negative
4591,387,Credit Card,2,Average quality.,Online,Germany,negative
4592,912,Credit Card,5,Terrible experience...,ATM,Spain,positive
4593,350,PayPal,5,Excellent service!,Retail Store,Germany,positive
4594,296,Credit Card,4,Average quality.,ATM,China,positive
4595,258,Bank Transfer,4,Excellent service!,Museum,Germany,positive
4596,81,Debit Card,3,Average quality.,Museum,Germany,neutral
4597,937,PayPal,4,Average quality.,Retail Store,Japan,positive
4598,268,Bank Transfer,5,Terrible experience...,Museum,United Kingdom,positive
4599,419,PayPal,3,Terrible experience...,Supermarket,New Zealand,neutral
4600,235,Credit Card,1,Average quality.,Cinema,Singapore,negative
4601,833,Credit Card,5,Average quality.,Retail Store,Switzerland,positive
4602,311,Bank Transfer,4,Average quality.,Gas Station,Australia,positive
4603,813,Bank Transfer,2,Excellent service!,Restaurant,Singapore,negative
4604,975,Debit Card,5,Terrible experience...,Restaurant,Spain,positive
4605,986,Bank Transfer,2,Excellent service!,Online,Australia,negative
4606,357,Bank Transfer,2,Terrible experience...,Supermarket,Japan,negative
4607,213,PayPal,4,Excellent service!,Restaurant,Spain,positive
4608,574,Credit Card,2,Terrible experience...,Supermarket,Russia,negative
4609,49,Bank Transfer,4,Average quality.,Gas Station,Japan,positive
4610,127,Debit Card,1,Average quality.,Museum,Italy,negative
4611,223,Bank Transfer,1,Terrible experience...,Supermarket,United Kingdom,negative
4612,921,Credit Card,3,Average quality.,Cinema,Singapore,neutral
4613,279,Bank Transfer,3,Average quality.,Online,Switzerland,neutral
4614,408,PayPal,1,Excellent service!,Supermarket,France,negative
4615,505,Credit Card,5,Terrible experience...,Online,Brazil,positive
4616,294,Bank Transfer,3,Average quality.,Fitness Center,Japan,neutral
4617,796,PayPal,1,Terrible experience...,Hotel,Italy,negative
4618,277,Credit Card,2,Excellent service!,Gas Station,Singapore,negative
4619,438,Bank Transfer,5,Terrible experience...,Supermarket,Canada,positive
4620,107,PayPal,3,Excellent service!,Hotel,Russia,neutral
4621,658,Debit Card,1,Excellent service!,Museum,South Africa,negative
4622,420,PayPal,1,Excellent service!,Restaurant,Singapore,negative
4623,611,Debit Card,3,Average quality.,Cinema,India,neutral
4624,429,Bank Transfer,2,Excellent service!,Bar,Canada,negative
4625,375,PayPal,4,Terrible experience...,ATM,Russia,positive
4626,73,Debit Card,5,Terrible experience...,Online,Mexico,positive
4627,949,Credit Card,2,Average quality.,Museum,Canada,negative
4628,998,PayPal,5,Average quality.,Amusement Park,Japan,positive
4629,634,Bank Transfer,5,Excellent service!,Bar,India,positive
4630,30,Credit Card,5,Excellent service!,Gas Station,Japan,positive
4631,188,Debit Card,5,Excellent service!,Hotel,Germany,positive
4632,364,PayPal,5,Average quality.,Gas Station,India,positive
4633,866,PayPal,3,Average quality.,Hotel,Netherlands,neutral
4634,800,Bank Transfer,3,Terrible experience...,Online,United Kingdom,neutral
4635,451,Credit Card,3,Excellent service!,Online,Mexico,neutral
4636,195,PayPal,5,Excellent service!,Retail Store,Mexico,positive
4637,156,PayPal,2,Terrible experience...,Restaurant,Singapore,negative
4638,172,Credit Card,1,Terrible experience...,Museum,USA,negative
4639,847,PayPal,1,Terrible experience...,Amusement Park,France,negative
4640,41,Credit Card,5,Terrible experience...,Supermarket,South Africa,positive
4641,63,Credit Card,4,Excellent service!,Retail Store,United Kingdom,positive
4642,23,Credit Card,3,Average quality.,Online,India,neutral
4643,360,Bank Transfer,2,Excellent service!,Cinema,Russia,negative
4644,75,Credit Card,4,Terrible experience...,Hotel,Canada,positive
4645,560,Credit Card,1,Average quality.,Bar,Netherlands,negative
4646,672,Debit Card,3,Excellent service!,Supermarket,Japan,neutral
4647,825,Debit Card,2,Terrible experience...,Cinema,Sweden,negative
4648,118,Bank Transfer,5,Average quality.,Bar,France,positive
4649,612,Credit Card,3,Average quality.,Gas Station,USA,neutral
4650,380,Debit Card,3,Average quality.,Restaurant,Canada,neutral
4651,929,Debit Card,4,Excellent service!,Retail Store,France,positive
4652,920,PayPal,3,Terrible experience...,Online,Canada,neutral
4653,679,Credit Card,2,Excellent service!,Supermarket,Australia,negative
4654,290,Debit Card,3,Excellent service!,ATM,Japan,neutral
4655,440,Bank Transfer,5,Excellent service!,Museum,Spain,positive
4656,668,PayPal,3,Average quality.,Gas Station,Italy,neutral
4657,933,PayPal,4,Terrible experience...,Online,Germany,positive
4658,7,Credit Card,5,Excellent service!,Supermarket,Russia,positive
4659,196,Credit Card,5,Terrible experience...,Bar,India,positive
4660,421,PayPal,4,Average quality.,Amusement Park,USA,positive
4661,568,Bank Transfer,4,Excellent service!,Gas Station,United Kingdom,positive
4662,833,Credit Card,5,Terrible experience...,Amusement Park,India,positive
4663,193,Credit Card,5,Average quality.,Bar,Spain,positive
4664,559,PayPal,5,Excellent service!,Museum,Spain,positive
4665,148,PayPal,4,Excellent service!,Amusement Park,Mexico,positive
4666,787,Credit Card,2,Terrible experience...,ATM,United Kingdom,negative
4667,669,Debit Card,1,Terrible experience...,Museum,Russia,negative
4668,202,Credit Card,2,Excellent service!,Hotel,Mexico,negative
4669,444,Debit Card,5,Excellent service!,ATM,Germany,positive
4670,914,PayPal,5,Average quality.,Supermarket,Singapore,positive
4671,988,Debit Card,3,Average quality.,Gas Station,China,neutral
4672,419,Bank Transfer,3,Excellent service!,Supermarket,Brazil,neutral
4673,427,PayPal,2,Terrible experience...,Hotel,Australia,negative
4674,479,Credit Card,3,Terrible experience...,Bar,Mexico,neutral
4675,475,Credit Card,4,Excellent service!,Supermarket,Netherlands,positive
4676,126,PayPal,3,Average quality.,Gas Station,Singapore,neutral
4677,395,PayPal,1,Excellent service!,Cinema,Japan,negative
4678,817,Bank Transfer,3,Terrible experience...,Hotel,Switzerland,neutral
4679,881,PayPal,2,Excellent service!,Cinema,New Zealand,negative
4680,806,Credit Card,5,Excellent service!,ATM,Russia,positive
4681,576,Bank Transfer,2,Average quality.,Restaurant,Netherlands,negative
4682,325,Credit Card,5,Terrible experience...,Online,Switzerland,positive
4683,392,Debit Card,2,Terrible experience...,Museum,United Kingdom,negative
4684,930,PayPal,1,Excellent service!,Fitness Center,Canada,negative
4685,688,Debit Card,4,Terrible experience...,Bar,Brazil,positive
4686,628,Credit Card,4,Terrible experience...,Online,Germany,positive
4687,440,Debit Card,3,Terrible experience...,Online,France,neutral
4688,204,Debit Card,2,Terrible experience...,Hotel,Mexico,negative
4689,486,Credit Card,1,Average quality.,Museum,Japan,negative
4690,833,Credit Card,4,Average quality.,Bar,France,positive
4691,31,PayPal,1,Average quality.,ATM,Germany,negative
4692,388,Debit Card,2,Average quality.,Retail Store,Japan,negative
4693,625,Bank Transfer,4,Average quality.,Hotel,Singapore,positive
4694,877,Bank Transfer,1,Terrible experience...,Amusement Park,Australia,negative
4695,434,Credit Card,1,Excellent service!,Restaurant,India,negative
4696,837,Credit Card,1,Excellent service!,Online,South Africa,negative
4697,926,Debit Card,5,Average quality.,Retail Store,Germany,positive
4698,376,Credit Card,2,Terrible experience...,ATM,South Africa,negative
4699,344,Bank Transfer,5,Average quality.,Supermarket,Singapore,positive
4700,443,PayPal,2,Excellent service!,Online,Sweden,negative
4701,579,PayPal,4,Terrible experience...,Bar,Japan,positive
4702,75,Debit Card,2,Terrible experience...,Retail Store,India,negative
4703,557,PayPal,3,Terrible experience...,Restaurant,Australia,neutral
4704,772,Credit Card,5,Excellent service!,Bar,Japan,positive
4705,666,Credit Card,5,Excellent service!,Restaurant,Japan,positive
4706,155,Credit Card,4,Average quality.,Bar,Germany,positive
4707,430,Credit Card,5,Average quality.,Supermarket,China,positive
4708,363,Debit Card,2,Excellent service!,Hotel,United Kingdom,negative
4709,448,PayPal,3,Average quality.,Bar,India,neutral
4710,987,Bank Transfer,3,Excellent service!,ATM,New Zealand,neutral
4711,234,PayPal,5,Terrible experience...,Fitness Center,Italy,positive
4712,563,Credit Card,2,Average quality.,Restaurant,Switzerland,negative
4713,818,Bank Transfer,5,Excellent service!,Amusement Park,Brazil,positive
4714,262,Debit Card,3,Excellent service!,Hotel,Italy,neutral
4715,827,Credit Card,4,Excellent service!,Cinema,Russia,positive
4716,125,Credit Card,2,Average quality.,Supermarket,Spain,negative
4717,911,Bank Transfer,3,Average quality.,Amusement Park,Mexico,neutral
4718,245,Debit Card,4,Terrible experience...,Online,Mexico,positive
4719,542,Bank Transfer,3,Average quality.,Museum,Canada,neutral
4720,938,Debit Card,5,Average quality.,Bar,Russia,positive
4721,485,Credit Card,4,Average quality.,Supermarket,China,positive
4722,122,PayPal,3,Terrible experience...,Online,USA,neutral
4723,125,Credit Card,5,Terrible experience...,Gas Station,Italy,positive
4724,549,PayPal,4,Terrible experience...,Supermarket,Russia,positive
4725,170,PayPal,4,Average quality.,Amusement Park,New Zealand,positive
4726,124,Debit Card,2,Excellent service!,Online,Australia,negative
4727,869,Bank Transfer,2,Average quality.,Amusement Park,Italy,negative
4728,35,Debit Card,4,Terrible experience...,Restaurant,Germany,positive
4729,87,Credit Card,5,Average quality.,ATM,Australia,positive
4730,646,Bank Transfer,2,Average quality.,Hotel,Brazil,negative
4731,708,PayPal,2,Excellent service!,Bar,United Kingdom,negative
4732,786,PayPal,3,Excellent service!,ATM,Switzerland,neutral
4733,201,Credit Card,1,Average quality.,Amusement Park,France,negative
4734,369,Bank Transfer,4,Terrible experience...,ATM,South Africa,positive
4735,797,Credit Card,4,Average quality.,Museum,China,positive
4736,77,Credit Card,2,Average quality.,ATM,Switzerland,negative
4737,59,Debit Card,5,Average quality.,Museum,China,positive
4738,431,Credit Card,3,Terrible experience...,Supermarket,South Africa,neutral
4739,638,Bank Transfer,4,Terrible experience...,Supermarket,Mexico,positive
4740,500,Credit Card,2,Terrible experience...,ATM,Singapore,negative
4741,913,Bank Transfer,3,Terrible experience...,Supermarket,New Zealand,neutral
4742,109,PayPal,5,Terrible experience...,Cinema,Netherlands,positive
4743,736,Credit Card,2,Average quality.,Museum,United Kingdom,negative
4744,278,Bank Transfer,2,Terrible experience...,Bar,USA,negative
4745,68,PayPal,2,Average quality.,Museum,India,negative
4746,69,Bank Transfer,1,Average quality.,Hotel,Canada,negative
4747,165,PayPal,2,Average quality.,Hotel,Spain,negative
4748,489,Debit Card,2,Excellent service!,Bar,India,negative
4749,305,Credit Card,5,Terrible experience...,Hotel,Netherlands,positive
4750,909,Credit Card,4,Terrible experience...,ATM,Russia,positive
4751,674,PayPal,2,Average quality.,Bar,Brazil,negative
4752,365,Debit Card,4,Excellent service!,Bar,Germany,positive
4753,854,Bank Transfer,1,Terrible experience...,Online,Brazil,negative
4754,821,Debit Card,3,Average quality.,Amusement Park,Australia,neutral
4755,379,Bank Transfer,2,Excellent service!,Restaurant,Spain,negative
4756,343,Bank Transfer,1,Average quality.,Restaurant,Italy,negative
4757,947,Credit Card,5,Excellent service!,Online,India,positive
4758,899,PayPal,1,Average quality.,Supermarket,Canada,negative
4759,554,Credit Card,5,Terrible experience...,Supermarket,China,positive
4760,354,Credit Card,3,Average quality.,Fitness Center,China,neutral
4761,416,Credit Card,1,Average quality.,Gas Station,New Zealand,negative
4762,109,Bank Transfer,4,Excellent service!,Supermarket,France,positive
4763,563,Credit Card,3,Excellent service!,Supermarket,Australia,neutral
4764,762,Bank Transfer,2,Terrible experience...,Online,Australia,negative
4765,497,PayPal,2,Average quality.,Restaurant,Netherlands,negative
4766,341,Bank Transfer,1,Excellent service!,Retail Store,Singapore,negative
4767,942,Bank Transfer,5,Terrible experience...,Hotel,Italy,positive
4768,383,Debit Card,3,Terrible experience...,Cinema,USA,neutral
4769,533,Credit Card,1,Excellent service!,Cinema,Japan,negative
4770,300,Credit Card,5,Excellent service!,Museum,Germany,positive
4771,139,Credit Card,2,Average quality.,Cinema,France,negative
4772,359,Credit Card,2,Terrible experience...,Museum,Germany,negative
4773,836,Debit Card,2,Excellent service!,Hotel,Japan,negative
4774,499,Debit Card,3,Terrible experience...,Hotel,China,neutral
4775,385,Debit Card,1,Average quality.,Online,Singapore,negative
4776,604,Debit Card,3,Excellent service!,Museum,Germany,neutral
4777,959,Credit Card,5,Terrible experience...,Museum,Russia,positive
4778,280,Bank Transfer,1,Excellent service!,Supermarket,Spain,negative
