review_id,customer_id,payment_method,rating,review_text
2560,410,Debit Card,4,Excellent service!
2561,895,Debit Card,1,Excellent service!
2562,515,Credit Card,4,Terrible experience...
2563,127,Credit Card,4,Average quality.
2564,809,PayPal,3,Excellent service!
2565,700,Credit Card,1,Excellent service!
2566,874,PayPal,4,Average quality.
2567,14,Debit Card,3,Terrible experience...
2568,971,PayPal,1,Terrible experience...
2569,978,PayPal,2,Excellent service!
2570,12,PayPal,3,Terrible experience...
2571,87,Debit Card,5,Average quality.
2572,524,Credit Card,1,Terrible experience...
2573,909,Debit Card,4,Average quality.
2574,537,Credit Card,4,Excellent service!
2575,301,PayPal,5,Average quality.
2576,243,PayPal,5,Excellent service!
2577,122,PayPal,4,Average quality.
2578,147,PayPal,1,Average quality.
2579,567,PayPal,3,Terrible experience...
2580,750,Credit Card,5,Average quality.
2581,356,Credit Card,5,Excellent service!
2582,685,PayPal,5,Average quality.
2583,904,Debit Card,2,Excellent service!
2584,733,Debit Card,1,Excellent service!
2585,631,PayPal,1,Average quality.
2586,309,Credit Card,1,Terrible experience...
2587,695,Debit Card,1,Average quality.
2588,288,Debit Card,1,Average quality.
2589,307,Debit Card,4,Terrible experience...
2590,812,PayPal,5,Excellent service!
2591,594,Debit Card,4,Average quality.
2592,966,Debit Card,2,Terrible experience...
2593,914,Debit Card,3,Terrible experience...
2594,723,Debit Card,5,Excellent service!
2595,662,Credit Card,2,Terrible experience...
2596,549,PayPal,4,Excellent service!
2597,352,PayPal,3,Average quality.
2598,312,Credit Card,2,Terrible experience...
2599,873,Credit Card,3,Average quality.
2600,59,PayPal,2,Terrible experience...
2601,643,Debit Card,4,Terrible experience...
2602,924,Debit Card,3,Average quality.
2603,714,PayPal,2,Terrible experience...
2604,755,Debit Card,4,Average quality.
2605,35,Credit Card,5,Average quality.
2606,445,Debit Card,4,Excellent service!
2607,93,Debit Card,4,Average quality.
2608,950,Debit Card,5,Excellent service!
2609,959,PayPal,4,Average quality.
2610,207,Credit Card,5,Terrible experience...
2611,353,Debit Card,5,Average quality.
2612,903,PayPal,5,Terrible experience...
2613,332,Debit Card,2,Excellent service!
2614,817,Credit Card,3,Terrible experience...
2615,862,Debit Card,2,Average quality.
2616,725,Credit Card,5,Terrible experience...
2617,159,Debit Card,3,Excellent service!
2618,954,Credit Card,3,Terrible experience...
2619,957,Debit Card,5,Terrible experience...
2620,24,Credit Card,3,Average quality.
2621,404,Debit Card,3,Average quality.
2622,805,Debit Card,2,Terrible experience...
2623,516,PayPal,3,Excellent service!
2624,732,PayPal,5,Terrible experience...
2625,364,Credit Card,1,Excellent service!
2626,382,Debit Card,1,Excellent service!
2627,532,Credit Card,1,Excellent service!
2628,956,PayPal,5,Terrible experience...
2629,152,Credit Card,1,Excellent service!
2630,562,Credit Card,2,Terrible experience...
2631,689,PayPal,5,Excellent service!
2632,947,Debit Card,5,Excellent service!
2633,608,Credit Card,5,Terrible experience...
2634,617,PayPal,3,Average quality.
2635,420,Debit Card,3,Average quality.
2636,250,PayPal,3,Terrible experience...
2637,117,Credit Card,4,Terrible experience...
2638,866,Debit Card,2,Average quality.
2639,512,Debit Card,5,Average quality.
2640,740,PayPal,5,Average quality.
2641,578,PayPal,3,Terrible experience...
2642,335,PayPal,5,Excellent service!
2643,418,Debit Card,5,Terrible experience...
2644,932,Debit Card,1,Average quality.
2645,774,Credit Card,5,Excellent service!
2646,295,Debit Card,4,Terrible experience...
2647,938,Credit Card,3,Average quality.
2648,755,PayPal,2,Terrible experience...
2649,371,PayPal,2,Excellent service!
2650,186,Debit Card,1,Average quality.
2651,246,PayPal,2,Terrible experience...
2652,637,PayPal,2,Excellent service!
2653,268,Debit Card,3,Excellent service!
2654,643,Credit Card,3,Terrible experience...
2655,237,Debit Card,4,Excellent service!
2656,530,Credit Card,1,Average quality.
2657,552,Debit Card,2,Excellent service!
2658,21,Debit Card,4,Terrible experience...
2659,911,PayPal,1,Average quality.
2660,737,Debit Card,2,Excellent service!
2661,867,Debit Card,2,Excellent service!
2662,794,Credit Card,3,Average quality.
2663,520,PayPal,5,Average quality.
2664,100,Credit Card,1,Excellent service!
2665,752,Credit Card,2,Average quality.
2666,478,PayPal,1,Terrible experience...
2667,599,PayPal,4,Excellent service!
2668,298,PayPal,4,Terrible experience...
2669,940,Debit Card,5,Excellent service!
2670,526,PayPal,2,Terrible experience...
2671,334,PayPal,3,Terrible experience...
2672,2,PayPal,2,Average quality.
2673,375,Credit Card,1,Excellent service!
2674,293,Credit Card,4,Average quality.
2675,837,Debit Card,1,Average quality.
2676,934,Credit Card,5,Excellent service!
2677,553,Debit Card,4,Terrible experience...
2678,318,Credit Card,3,Excellent service!
2679,502,PayPal,4,Excellent service!
2680,828,Credit Card,2,Excellent service!
2681,381,Debit Card,2,Average quality.
2682,623,Credit Card,4,Excellent service!
2683,14,PayPal,5,Excellent service!
2684,504,Debit Card,2,Excellent service!
2685,231,PayPal,2,Terrible experience...
2686,985,PayPal,3,Terrible experience...
2687,84,Debit Card,4,Terrible experience...
2688,130,PayPal,2,Terrible experience...
2689,743,PayPal,5,Average quality.
2690,838,Credit Card,1,Average quality.
2691,145,PayPal,4,Excellent service!
2692,891,PayPal,3,Average quality.
2693,857,PayPal,2,Terrible experience...
2694,28,PayPal,5,Excellent service!
2695,66,Debit Card,4,Excellent service!
2696,163,Credit Card,5,Terrible experience...
2697,229,PayPal,5,Terrible experience...
2698,261,PayPal,3,Terrible experience...
2699,449,Debit Card,4,Average quality.
2700,424,PayPal,2,Excellent service!
2701,460,Debit Card,3,Terrible experience...
2702,952,Credit Card,2,Excellent service!
2703,676,Credit Card,1,Excellent service!
2704,301,PayPal,5,Average quality.
2705,919,PayPal,1,Excellent service!
2706,303,PayPal,5,Terrible experience...
2707,287,Debit Card,3,Terrible experience...
2708,395,PayPal,2,Excellent service!
2709,10,PayPal,2,Excellent service!
2710,707,Credit Card,3,Average quality.
2711,630,PayPal,4,Terrible experience...
2712,270,Credit Card,1,Terrible experience...
2713,592,PayPal,1,Excellent service!
2714,970,Credit Card,2,Excellent service!
2715,605,PayPal,2,Excellent service!
2716,778,Credit Card,2,Terrible experience...
2717,844,Debit Card,3,Excellent service!
2718,862,Credit Card,4,Average quality.
2719,361,Credit Card,1,Average quality.
2720,257,Credit Card,5,Excellent service!
2721,133,PayPal,3,Average quality.
2722,276,PayPal,1,Average quality.
2723,776,PayPal,4,Average quality.
2724,683,Debit Card,3,Average quality.
2725,972,Debit Card,1,Average quality.
2726,513,Credit Card,3,Terrible experience...
2727,313,Debit Card,1,Excellent service!
2728,576,Credit Card,1,Average quality.
2729,886,Credit Card,4,Excellent service!
2730,980,Credit Card,5,Average quality.
2731,284,Debit Card,4,Terrible experience...
2732,121,PayPal,1,Terrible experience...
2733,107,Debit Card,3,Average quality.
2734,933,Credit Card,4,Average quality.
2735,687,Credit Card,5,Average quality.
2736,997,Debit Card,1,Terrible experience...
2737,204,Credit Card,4,Terrible experience...
2738,165,Credit Card,4,Excellent service!
2739,305,Debit Card,4,Terrible experience...
2740,497,Debit Card,4,Average quality.
2741,632,Debit Card,3,Excellent service!
2742,556,Credit Card,5,Terrible experience...
2743,824,Credit Card,5,Terrible experience...
2744,156,PayPal,1,Average quality.
2745,367,PayPal,2,Excellent service!
2746,719,Debit Card,3,Terrible experience...
2747,902,PayPal,1,Terrible experience...
2748,620,Credit Card,1,Average quality.
2749,251,PayPal,4,Excellent service!
2750,957,Credit Card,2,Excellent service!
2751,916,Debit Card,2,Excellent service!
2752,882,Debit Card,3,Excellent service!
2753,334,Credit Card,2,Average quality.
2754,642,PayPal,1,Terrible experience...
2755,969,Debit Card,2,Terrible experience...
2756,511,Debit Card,2,Excellent service!
2757,293,PayPal,5,Excellent service!
2758,20,PayPal,1,Excellent service!
2759,282,Credit Card,2,Terrible experience...
2760,797,PayPal,2,Terrible experience...
2761,1,PayPal,4,Excellent service!
2762,119,PayPal,2,Average quality.
2763,35,Credit Card,2,Terrible experience...
2764,198,Credit Card,5,Terrible experience...
2765,485,Debit Card,1,Excellent service!
2766,757,Credit Card,3,Average quality.
2767,59,Debit Card,1,Excellent service!
2768,837,PayPal,4,Excellent service!
2769,161,Debit Card,1,Average quality.
2770,691,Debit Card,2,Average quality.
2771,206,PayPal,4,Average quality.
2772,12,Debit Card,1,Terrible experience...
2773,490,Credit Card,4,Excellent service!
2774,276,Credit Card,3,Terrible experience...
2775,693,Credit Card,1,Average quality.
2776,242,Credit Card,2,Terrible experience...
2777,216,Debit Card,4,Average quality.
2778,251,Debit Card,5,Average quality.
2779,811,PayPal,4,Excellent service!
2780,126,Debit Card,5,Excellent service!
2781,994,Debit Card,2,Excellent service!
2782,217,Debit Card,3,Terrible experience...
2783,306,PayPal,5,Excellent service!
2784,797,Credit Card,3,Average quality.
2785,185,Debit Card,4,Excellent service!
2786,39,PayPal,2,Terrible experience...
2787,223,PayPal,5,Excellent service!
2788,184,PayPal,4,Excellent service!
2789,495,Credit Card,1,Excellent service!
2790,427,Debit Card,4,Terrible experience...
2791,178,PayPal,3,Average quality.
2792,919,Credit Card,2,Average quality.
2793,428,PayPal,2,Average quality.
2794,294,PayPal,4,Excellent service!
2795,852,PayPal,1,Excellent service!
2796,151,PayPal,3,Terrible experience...
2797,384,PayPal,4,Average quality.
2798,638,Credit Card,4,Excellent service!
2799,813,Debit Card,2,Excellent service!
2800,308,Debit Card,3,Excellent service!
2801,336,Debit Card,1,Terrible experience...
2802,946,Debit Card,2,Average quality.
2803,746,Credit Card,4,Terrible experience...
2804,892,Credit Card,2,Average quality.
2805,375,Credit Card,2,Average quality.
2806,8,PayPal,5,Excellent service!
2807,341,PayPal,2,Excellent service!
2808,129,PayPal,2,Excellent service!
2809,776,Debit Card,3,Excellent service!
2810,669,PayPal,2,Excellent service!
2811,352,Debit Card,1,Average quality.
2812,358,PayPal,4,Excellent service!
2813,517,Debit Card,3,Excellent service!
2814,495,PayPal,2,Terrible experience...
2815,86,PayPal,1,Terrible experience...
2816,175,Credit Card,4,Average quality.
2817,802,PayPal,3,Average quality.
2818,193,PayPal,1,Terrible experience...
2819,311,Credit Card,2,Terrible experience...
2820,119,Debit Card,5,Excellent service!
2821,218,Credit Card,5,Excellent service!
2822,427,Credit Card,3,Average quality.
2823,970,Debit Card,1,Terrible experience...
2824,414,PayPal,4,Average quality.
2825,114,Debit Card,1,Excellent service!
2826,978,PayPal,5,Average quality.
2827,145,PayPal,3,Average quality.
2828,538,Debit Card,2,Average quality.
2829,648,Credit Card,1,Excellent service!
2830,303,Debit Card,5,Average quality.
2831,744,PayPal,4,Excellent service!
2832,881,Debit Card,3,Terrible experience...
2833,588,Debit Card,2,Average quality.
2834,987,PayPal,1,Average quality.
2835,840,Credit Card,4,Excellent service!
2836,345,Debit Card,2,Average quality.
2837,814,PayPal,5,Excellent service!
2838,964,PayPal,5,Average quality.
2839,801,Debit Card,4,Terrible experience...
2840,1,Credit Card,5,Terrible experience...
2841,147,Debit Card,3,Terrible experience...
2842,287,Credit Card,4,Average quality.
2843,976,Credit Card,5,Average quality.
2844,654,Credit Card,1,Terrible experience...
2845,53,Credit Card,5,Terrible experience...
2846,304,Debit Card,3,Excellent service!
2847,69,PayPal,2,Excellent service!
2848,361,PayPal,2,Terrible experience...
2849,602,PayPal,5,Terrible experience...
2850,958,PayPal,2,Average quality.
2851,220,PayPal,5,Terrible experience...
2852,962,PayPal,3,Excellent service!
2853,704,Debit Card,2,Excellent service!
2854,966,Credit Card,1,Excellent service!
2855,575,PayPal,5,Excellent service!
2856,585,Debit Card,2,Excellent service!
2857,161,PayPal,3,Excellent service!
2858,681,PayPal,3,Terrible experience...
2859,89,Credit Card,1,Excellent service!
2860,688,Credit Card,3,Excellent service!
2861,781,Credit Card,3,Excellent service!
2862,585,PayPal,2,Excellent service!
2863,757,PayPal,5,Terrible experience...
2864,589,PayPal,4,Average quality.
2865,159,Credit Card,3,Average quality.
2866,489,Debit Card,3,Average quality.
2867,971,PayPal,4,Average quality.
2868,324,PayPal,3,Excellent service!
2869,610,PayPal,2,Average quality.
2870,381,Debit Card,2,Average quality.
2871,102,PayPal,4,Terrible experience...
2872,494,Debit Card,3,Terrible experience...
2873,644,PayPal,3,Terrible experience...
2874,614,Debit Card,5,Excellent service!
2875,19,PayPal,3,Excellent service!
2876,454,Credit Card,2,Excellent service!
2877,482,Credit Card,1,Terrible experience...
2878,594,Credit Card,1,Average quality.
2879,397,Credit Card,1,Terrible experience...
2880,279,PayPal,1,Excellent service!
2881,851,Credit Card,3,Terrible experience...
2882,365,Debit Card,3,Average quality.
2883,331,Credit Card,5,Excellent service!
2884,641,Credit Card,3,Average quality.
2885,344,Credit Card,1,Average quality.
2886,822,PayPal,4,Excellent service!
2887,455,Credit Card,4,Average quality.
2888,601,Debit Card,2,Terrible experience...
2889,725,Credit Card,2,Average quality.
2890,655,Credit Card,3,Average quality.
2891,65,Credit Card,4,Average quality.
2892,76,Debit Card,1,Terrible experience...
2893,711,Credit Card,1,Average quality.
2894,143,Debit Card,1,Average quality.
2895,917,Debit Card,3,Terrible experience...
2896,915,Credit Card,3,Excellent service!
2897,828,Debit Card,5,Excellent service!
2898,605,PayPal,1,Excellent service!
2899,473,Credit Card,1,Average quality.
2900,417,Credit Card,3,Excellent service!
2901,305,Debit Card,3,Terrible experience...
2902,736,Debit Card,5,Average quality.
2903,497,Credit Card,5,Average quality.
2904,291,PayPal,2,Average quality.
2905,940,Debit Card,4,Excellent service!
2906,102,Debit Card,1,Excellent service!
2907,986,PayPal,1,Excellent service!
2908,267,PayPal,5,Average quality.
2909,867,Credit Card,5,Terrible experience...
2910,968,PayPal,2,Average quality.
2911,622,Credit Card,4,Terrible experience...
2912,974,PayPal,2,Average quality.
2913,842,Debit Card,4,Terrible experience...
2914,962,Credit Card,1,Average quality.
2915,942,Credit Card,2,Average quality.
2916,777,Credit Card,5,Terrible experience...
2917,3,PayPal,2,Terrible experience...
2918,85,Debit Card,2,Terrible experience...
2919,794,Credit Card,1,Terrible experience...
2920,328,Credit Card,5,Terrible experience...
2921,816,Credit Card,5,Terrible experience...
2922,450,Credit Card,3,Terrible experience...
2923,454,Debit Card,3,Terrible experience...
2924,924,PayPal,3,Average quality.
2925,629,Debit Card,1,Terrible experience...
2926,221,Credit Card,2,Terrible experience...
2927,154,Debit Card,5,Average quality.
2928,665,Credit Card,5,Average quality.
2929,12,PayPal,2,Excellent service!
2930,133,PayPal,5,Excellent service!
2931,994,PayPal,2,Terrible experience...
2932,304,Credit Card,1,Terrible experience...
2933,293,Debit Card,1,Excellent service!
2934,975,PayPal,1,Excellent service!
2935,300,Credit Card,2,Terrible experience...
2936,740,Credit Card,2,Excellent service!
2937,783,Debit Card,4,Terrible experience...
2938,43,PayPal,5,Average quality.
2939,944,Credit Card,5,Average quality.
2940,343,Debit Card,4,Excellent service!
2941,326,PayPal,4,Average quality.
2942,814,Debit Card,1,Average quality.
2943,498,Debit Card,4,Average quality.
2944,364,Credit Card,2,Average quality.
2945,891,Credit Card,3,Terrible experience...
2946,427,Credit Card,2,Terrible experience...
2947,21,Debit Card,4,Excellent service!
2948,407,Credit Card,5,Average quality.
2949,619,Debit Card,2,Average quality.
2950,336,Debit Card,5,Average quality.
2951,815,Credit Card,2,Excellent service!
2952,117,PayPal,5,Terrible experience...
2953,124,PayPal,2,Average quality.
2954,399,PayPal,5,Terrible experience...
2955,793,Debit Card,3,Excellent service!
2956,804,Debit Card,1,Terrible experience...
2957,715,Debit Card,2,Average quality.
2958,51,Credit Card,3,Terrible experience...
2959,783,Debit Card,1,Terrible experience...
2960,324,Credit Card,2,Excellent service!
2961,789,Credit Card,3,Excellent service!
2962,141,PayPal,3,Excellent service!
2963,470,PayPal,3,Excellent service!
2964,787,PayPal,4,Terrible experience...
2965,802,Credit Card,5,Terrible experience...
2966,334,Credit Card,1,Excellent service!
2967,893,Credit Card,5,Excellent service!
2968,964,Debit Card,5,Average quality.
2969,373,Credit Card,5,Average quality.
2970,564,PayPal,3,Excellent service!
2971,494,PayPal,5,Terrible experience...
2972,539,Credit Card,4,Excellent service!
2973,669,Credit Card,2,Terrible experience...
2974,751,PayPal,3,Terrible experience...
2975,156,Credit Card,1,Average quality.
2976,291,PayPal,2,Excellent service!
2977,648,Debit Card,2,Excellent service!
2978,144,PayPal,2,Terrible experience...
2979,106,Debit Card,5,Excellent service!
2980,420,Credit Card,5,Average quality.
2981,670,Credit Card,3,Average quality.
2982,658,Debit Card,5,Excellent service!
2983,2,Credit Card,5,Excellent service!
2984,945,Debit Card,5,Average quality.
2985,589,Credit Card,3,Excellent service!
2986,644,PayPal,3,Terrible experience...
2987,90,Credit Card,4,Excellent service!
2988,345,PayPal,4,Terrible experience...
2989,350,PayPal,4,Excellent service!
2990,459,Debit Card,4,Excellent service!
2991,263,Credit Card,2,Average quality.
2992,351,Debit Card,2,Terrible experience...
2993,108,Credit Card,4,Average quality.
2994,586,PayPal,4,Excellent service!
2995,39,PayPal,1,Average quality.
2996,909,Credit Card,2,Excellent service!
2997,159,Credit Card,1,Excellent service!
2998,583,Debit Card,1,Excellent service!
2999,959,Credit Card,5,Terrible experience...
3000,312,Credit Card,3,Terrible experience...
3001,241,Credit Card,2,Terrible experience...
3002,938,Debit Card,4,Average quality.
3003,445,Credit Card,4,Excellent service!
3004,298,PayPal,3,Average quality.
3005,952,Debit Card,2,Average quality.
3006,36,Debit Card,4,Excellent service!
3007,84,PayPal,4,Average quality.
3008,452,PayPal,5,Excellent service!
3009,886,PayPal,1,Excellent service!
3010,775,Credit Card,4,Excellent service!
3011,822,PayPal,2,Excellent service!
3012,385,Credit Card,3,Average quality.
3013,172,Debit Card,5,Average quality.
3014,376,Debit Card,2,Average quality.
3015,685,PayPal,5,Terrible experience...
3016,362,Credit Card,1,Average quality.
3017,559,PayPal,4,Average quality.
3018,891,PayPal,2,Terrible experience...
3019,141,Credit Card,3,Excellent service!
3020,887,PayPal,1,Excellent service!
3021,918,Debit Card,1,Excellent service!
3022,118,PayPal,5,Terrible experience...
3023,277,Credit Card,1,Average quality.
3024,726,Credit Card,2,Average quality.
3025,220,Debit Card,5,Average quality.
3026,905,Credit Card,1,Average quality.
3027,26,Credit Card,3,Terrible experience...
3028,521,Debit Card,2,Average quality.
3029,783,PayPal,3,Excellent service!
3030,10,Debit Card,3,Terrible experience...
3031,984,PayPal,5,Terrible experience...
3032,378,Debit Card,4,Excellent service!
3033,633,PayPal,5,Excellent service!
3034,637,Debit Card,2,Average quality.
3035,682,PayPal,2,Excellent service!
3036,584,Debit Card,5,Terrible experience...
3037,152,PayPal,4,Terrible experience...
3038,720,Debit Card,5,Terrible experience...
3039,49,Credit Card,2,Average quality.
3040,154,PayPal,4,Average quality.
3041,859,Debit Card,2,Excellent service!
3042,293,PayPal,4,Average quality.
3043,580,PayPal,4,Average quality.
3044,50,Debit Card,5,Terrible experience...
3045,664,PayPal,5,Terrible experience...
3046,531,Debit Card,5,Excellent service!
3047,612,Credit Card,4,Terrible experience...
3048,60,PayPal,4,Average quality.
3049,167,Credit Card,2,Excellent service!
3050,202,PayPal,3,Excellent service!
3051,857,PayPal,5,Terrible experience...
3052,146,PayPal,2,Terrible experience...
3053,915,Debit Card,2,Terrible experience...
3054,676,Credit Card,1,Excellent service!
3055,970,PayPal,5,Terrible experience...
3056,993,Debit Card,2,Average quality.
3057,439,PayPal,1,Excellent service!
3058,242,Debit Card,5,Terrible experience...
3059,581,PayPal,4,Average quality.
3060,687,Credit Card,1,Average quality.
3061,561,Credit Card,4,Terrible experience...
3062,483,PayPal,3,Average quality.
3063,108,Debit Card,3,Excellent service!
3064,226,PayPal,3,Excellent service!
3065,673,Debit Card,3,Average quality.
3066,631,PayPal,2,Excellent service!
3067,661,Debit Card,3,Terrible experience...
3068,977,Credit Card,2,Average quality.
3069,662,PayPal,2,Excellent service!
3070,432,Credit Card,5,Terrible experience...
3071,805,Credit Card,2,Terrible experience...
3072,655,PayPal,2,Excellent service!
3073,419,PayPal,3,Average quality.
3074,988,Debit Card,2,Terrible experience...
3075,455,Debit Card,4,Terrible experience...
3076,160,Credit Card,3,Terrible experience...
3077,523,Debit Card,1,Terrible experience...
3078,650,Debit Card,3,Average quality.
3079,969,PayPal,2,Excellent service!
3080,590,Debit Card,4,Excellent service!
3081,77,Credit Card,3,Excellent service!
3082,509,Debit Card,4,Terrible experience...
3083,441,Credit Card,1,Average quality.
3084,254,PayPal,1,Excellent service!
3085,921,Credit Card,5,Average quality.
3086,770,Debit Card,5,Excellent service!
3087,320,PayPal,3,Terrible experience...
3088,803,Debit Card,5,Excellent service!
3089,263,PayPal,4,Terrible experience...
3090,597,PayPal,5,Terrible experience...
3091,658,Debit Card,4,Excellent service!
3092,835,Debit Card,5,Average quality.
3093,554,PayPal,5,Terrible experience...
3094,374,PayPal,5,Average quality.
3095,637,Debit Card,2,Excellent service!
3096,167,Credit Card,2,Terrible experience...
3097,937,Debit Card,5,Average quality.
3098,753,PayPal,4,Terrible experience...
3099,459,Debit Card,3,Excellent service!
3100,999,Credit Card,1,Terrible experience...
3101,280,Debit Card,2,Excellent service!
3102,700,PayPal,5,Average quality.
3103,302,Debit Card,1,Terrible experience...
3104,531,PayPal,2,Average quality.
3105,580,PayPal,3,Excellent service!
3106,218,Debit Card,4,Excellent service!
3107,102,PayPal,5,Average quality.
3108,554,PayPal,3,Average quality.
3109,288,Credit Card,2,Excellent service!
3110,167,Credit Card,5,Average quality.
3111,621,Credit Card,1,Excellent service!
3112,36,Credit Card,4,Average quality.
3113,744,PayPal,2,Excellent service!
3114,741,Debit Card,4,Excellent service!
3115,353,PayPal,5,Terrible experience...
3116,676,PayPal,3,Excellent service!
3117,899,PayPal,4,Excellent service!
3118,73,Debit Card,1,Terrible experience...
3119,648,Credit Card,2,Terrible experience...
3120,353,PayPal,1,Average quality.
3121,891,PayPal,4,Average quality.
3122,70,Credit Card,3,Excellent service!
3123,425,PayPal,3,Average quality.
3124,999,Debit Card,1,Average quality.
3125,708,PayPal,5,Excellent service!
3126,781,PayPal,5,Terrible experience...
3127,561,Credit Card,3,Terrible experience...
3128,828,PayPal,1,Excellent service!
3129,642,PayPal,1,Excellent service!
3130,956,Debit Card,1,Excellent service!
3131,517,Credit Card,4,Excellent service!
3132,428,Credit Card,5,Excellent service!
3133,539,Debit Card,5,Excellent service!
3134,160,PayPal,4,Average quality.
3135,149,Credit Card,2,Average quality.
3136,776,Credit Card,4,Average quality.
3137,230,PayPal,1,Terrible experience...
3138,712,PayPal,4,Excellent service!
3139,562,Credit Card,1,Excellent service!
3140,67,PayPal,3,Average quality.
3141,812,Credit Card,1,Terrible experience...
3142,381,PayPal,5,Average quality.
3143,58,PayPal,4,Excellent service!
3144,259,Debit Card,1,Excellent service!
3145,342,PayPal,2,Average quality.
3146,838,Debit Card,3,Average quality.
3147,130,PayPal,2,Excellent service!
3148,727,Credit Card,2,Average quality.
3149,172,Credit Card,2,Excellent service!
3150,770,PayPal,3,Average quality.
3151,614,PayPal,3,Terrible experience...
3152,209,Credit Card,3,Excellent service!
3153,803,PayPal,3,Terrible experience...
3154,354,Debit Card,2,Average quality.
3155,471,Debit Card,5,Terrible experience...
3156,798,Debit Card,5,Average quality.
3157,116,Debit Card,3,Terrible experience...
3158,264,Debit Card,4,Terrible experience...
3159,662,PayPal,1,Terrible experience...
3160,812,PayPal,4,Excellent service!
3161,442,Debit Card,4,Terrible experience...
3162,548,PayPal,4,Average quality.
3163,453,PayPal,5,Average quality.
3164,845,Debit Card,1,Excellent service!
3165,477,PayPal,4,Excellent service!
3166,287,PayPal,3,Average quality.
3167,303,PayPal,5,Terrible experience...
3168,311,Debit Card,3,Average quality.
3169,208,PayPal,3,Excellent service!
3170,618,Credit Card,4,Excellent service!
3171,446,Credit Card,3,Average quality.
3172,670,Debit Card,1,Terrible experience...
3173,633,Credit Card,3,Terrible experience...
3174,55,Debit Card,4,Excellent service!
3175,912,Credit Card,3,Average quality.
3176,12,Credit Card,5,Average quality.
3177,657,Credit Card,5,Excellent service!
3178,400,Debit Card,5,Average quality.
3179,908,Debit Card,2,Excellent service!
3180,648,PayPal,5,Terrible experience...
3181,980,Debit Card,5,Terrible experience...
3182,515,Credit Card,2,Average quality.
3183,656,Credit Card,5,Terrible experience...
3184,542,Debit Card,4,Terrible experience...
3185,237,Debit Card,5,Excellent service!
3186,279,Debit Card,5,Excellent service!
3187,348,PayPal,2,Average quality.
3188,627,Credit Card,4,Excellent service!
3189,104,PayPal,3,Average quality.
3190,630,PayPal,1,Average quality.
3191,517,Credit Card,4,Excellent service!
3192,980,Credit Card,3,Terrible experience...
3193,872,Debit Card,4,Terrible experience...
3194,248,Debit Card,3,Terrible experience...
3195,364,PayPal,3,Terrible experience...
3196,321,Debit Card,4,Average quality.
3197,633,Debit Card,2,Terrible experience...
3198,286,Credit Card,4,Average quality.
3199,149,Credit Card,4,Excellent service!
3200,84,Debit Card,3,Excellent service!
3201,966,Credit Card,1,Average quality.
3202,406,Debit Card,3,Terrible experience...
3203,978,Credit Card,5,Average quality.
3204,456,Credit Card,4,Terrible experience...
3205,743,Credit Card,4,Terrible experience...
3206,800,Credit Card,2,Average quality.
3207,161,Debit Card,3,Average quality.
3208,784,PayPal,2,Terrible experience...
3209,460,Credit Card,4,Average quality.
3210,550,Debit Card,3,Terrible experience...
3211,500,Debit Card,3,Average quality.
3212,738,Credit Card,5,Excellent service!
3213,509,PayPal,5,Terrible experience...
3214,654,Credit Card,1,Excellent service!
3215,804,Debit Card,5,Average quality.
3216,481,PayPal,3,Excellent service!
3217,663,Debit Card,5,Average quality.
3218,114,Credit Card,1,Terrible experience...
3219,749,PayPal,4,Average quality.
3220,578,Debit Card,5,Average quality.
3221,361,Debit Card,3,Terrible experience...
3222,341,Debit Card,4,Average quality.
3223,770,Credit Card,3,Terrible experience...
3224,987,PayPal,4,Average quality.
3225,761,Credit Card,3,Terrible experience...
3226,969,Credit Card,5,Excellent service!
3227,449,Credit Card,5,Average quality.
3228,843,PayPal,1,Average quality.
3229,835,Credit Card,4,Average quality.
3230,180,Credit Card,1,Terrible experience...
3231,702,Credit Card,2,Average quality.
3232,407,Credit Card,5,Terrible experience...
3233,666,Debit Card,4,Average quality.
3234,196,Credit Card,1,Excellent service!
3235,466,Debit Card,1,Average quality.
3236,311,Credit Card,2,Excellent service!
3237,262,PayPal,1,Terrible experience...
3238,419,Debit Card,3,Excellent service!
3239,406,Debit Card,5,Average quality.
3240,939,Debit Card,1,Average quality.
3241,143,Debit Card,1,Terrible experience...
3242,342,PayPal,2,Average quality.
3243,316,Credit Card,3,Average quality.
3244,101,Debit Card,1,Terrible experience...
3245,244,PayPal,5,Terrible experience...
3246,490,Debit Card,5,Excellent service!
3247,12,Credit Card,1,Terrible experience...
3248,239,Debit Card,3,Average quality.
3249,561,PayPal,5,Terrible experience...
3250,42,Credit Card,5,Average quality.
3251,678,PayPal,3,Excellent service!
3252,594,Credit Card,3,Terrible experience...
3253,429,Credit Card,1,Average quality.
3254,803,Credit Card,4,Terrible experience...
3255,158,Debit Card,2,Terrible experience...
3256,216,PayPal,4,Terrible experience...
3257,670,PayPal,4,Terrible experience...
3258,462,PayPal,5,Excellent service!
3259,134,Credit Card,3,Average quality.
3260,67,Debit Card,5,Terrible experience...
3261,848,Credit Card,2,Average quality.
3262,7,PayPal,1,Excellent service!
3263,948,Debit Card,2,Average quality.
3264,526,Debit Card,5,Average quality.
3265,73,Debit Card,5,Excellent service!
3266,399,PayPal,5,Terrible experience...
3267,405,Debit Card,5,Average quality.
3268,675,Debit Card,4,Average quality.
3269,578,Credit Card,1,Terrible experience...
3270,859,Credit Card,4,Terrible experience...
3271,130,Debit Card,5,Average quality.
