customer_id,transaction_id,amount,payment_method,age,gender,income
817,4758,881,Debit Card,44,Female,120102
319,589,946,Debit Card,57,Female,29078
319,2919,84,Debit Card,57,Female,29078
319,3024,306,Credit Card,57,Female,29078
878,590,971,Debit Card,19,Male,88388
878,843,293,PayPal,19,Male,88388
878,1852,406,Debit Card,19,Male,88388
878,4158,879,Credit Card,19,Male,88388
109,594,306,PayPal,25,Female,143797
109,946,993,PayPal,25,Female,143797
109,1330,536,PayPal,25,Female,143797
109,1552,565,PayPal,25,Female,143797
109,1572,783,PayPal,25,Female,143797
109,2402,488,Credit Card,25,Female,143797
109,2419,699,Debit Card,25,Female,143797
109,2595,691,Credit Card,25,Female,143797
109,3049,658,Debit Card,25,Female,143797
109,3907,484,PayPal,25,Female,143797
109,4899,966,Credit Card,25,Female,143797
76,595,143,PayPal,43,Male,92545
76,1231,134,PayPal,43,Male,92545
76,2592,841,PayPal,43,Male,92545
76,3059,123,PayPal,43,Male,92545
76,3865,879,Credit Card,43,Male,92545
76,4471,461,Credit Card,43,Male,92545
76,4551,636,Debit Card,43,Male,92545
76,4592,610,PayPal,43,Male,92545
542,596,340,PayPal,36,Male,136891
542,1095,80,Debit Card,36,Male,136891
542,1529,88,PayPal,36,Male,136891
542,1738,947,PayPal,36,Male,136891
542,2501,405,PayPal,36,Male,136891
542,3216,124,Credit Card,36,Male,136891
998,598,559,PayPal,62,Female,75922
998,1276,815,Credit Card,62,Female,75922
998,1438,702,PayPal,62,Female,75922
998,4035,136,Credit Card,62,Female,75922
868,601,84,Debit Card,47,Female,46160
868,2040,960,Debit Card,47,Female,46160
868,2824,736,Credit Card,47,Female,46160
868,3385,38,Debit Card,47,Female,46160
868,4632,420,Debit Card,47,Female,46160
868,4643,569,Debit Card,47,Female,46160
704,602,663,Credit Card,62,Male,123896
704,673,338,Credit Card,62,Male,123896
704,831,135,PayPal,62,Male,123896
704,1291,672,PayPal,62,Male,123896
704,1313,749,Debit Card,62,Male,123896
704,1664,318,PayPal,62,Male,123896
704,3303,195,Credit Card,62,Male,123896
432,604,177,Debit Card,62,Male,51860
432,1171,449,Debit Card,62,Male,51860
432,1269,838,Debit Card,62,Male,51860
432,4340,230,Debit Card,62,Male,51860
685,605,780,Debit Card,59,Female,37772
685,1625,972,Credit Card,59,Female,37772
685,1779,352,PayPal,59,Female,37772
685,2359,421,Debit Card,59,Female,37772
685,3238,176,Debit Card,59,Female,37772
685,3377,33,Debit Card,59,Female,37772
685,4521,724,Credit Card,59,Female,37772
685,4847,679,Debit Card,59,Female,37772
685,4993,110,PayPal,59,Female,37772
740,606,512,Credit Card,64,Male,66819
740,2056,429,Credit Card,64,Male,66819
740,2331,831,Debit Card,64,Male,66819
740,2515,979,Credit Card,64,Male,66819
146,612,155,Debit Card,22,Male,33025
146,4315,327,PayPal,22,Male,33025
146,4427,312,Debit Card,22,Male,33025
146,4629,910,PayPal,22,Male,33025
831,613,969,Credit Card,48,Male,108789
831,833,448,Debit Card,48,Male,108789
831,2729,593,PayPal,48,Male,108789
831,3780,723,Debit Card,48,Male,108789
831,4623,671,Credit Card,48,Male,108789
763,616,902,PayPal,27,Male,28906
763,618,758,Credit Card,27,Male,28906
763,1123,207,PayPal,27,Male,28906
763,2578,61,PayPal,27,Male,28906
763,3680,472,PayPal,27,Male,28906
763,4467,338,PayPal,27,Male,28906
476,617,353,Debit Card,33,Male,116059
476,891,852,Credit Card,33,Male,116059
476,974,23,PayPal,33,Male,116059
476,997,634,PayPal,33,Male,116059
476,1633,947,Debit Card,33,Male,116059
476,4914,46,PayPal,33,Male,116059
476,5000,987,PayPal,33,Male,116059
303,619,44,Credit Card,58,Female,103869
303,1729,765,Credit Card,58,Female,103869
303,1968,619,Debit Card,58,Female,103869
303,2405,128,Debit Card,58,Female,103869
303,3007,110,PayPal,58,Female,103869
303,4173,112,Credit Card,58,Female,103869
303,4779,97,Debit Card,58,Female,103869
971,620,711,Credit Card,53,Male,80963
971,2170,963,Debit Card,53,Male,80963
971,3471,40,Credit Card,53,Male,80963
971,4728,787,Debit Card,53,Male,80963
971,4744,613,PayPal,53,Male,80963
971,4951,290,Debit Card,53,Male,80963
825,621,10,Debit Card,38,Female,96666
825,1457,877,Credit Card,38,Female,96666
825,2093,215,PayPal,38,Female,96666
825,2467,65,PayPal,38,Female,96666
825,2474,855,PayPal,38,Female,96666
825,3064,641,Credit Card,38,Female,96666
825,3236,691,PayPal,38,Female,96666
825,3340,751,Debit Card,38,Female,96666
825,3652,699,Debit Card,38,Female,96666
825,3760,827,Debit Card,38,Female,96666
825,3962,299,PayPal,38,Female,96666
118,622,162,Debit Card,22,Male,141041
118,1388,724,Debit Card,22,Male,141041
118,1458,894,Credit Card,22,Male,141041
118,2024,208,Debit Card,22,Male,141041
118,2694,219,Credit Card,22,Male,141041
118,3117,588,PayPal,22,Male,141041
118,3589,810,Credit Card,22,Male,141041
813,623,438,PayPal,38,Male,44611
813,725,277,Debit Card,38,Male,44611
813,1413,413,Debit Card,38,Male,44611
401,625,517,Credit Card,20,Female,65500
401,1068,883,Debit Card,20,Female,65500
401,1924,491,Debit Card,20,Female,65500
401,2384,187,PayPal,20,Female,65500
401,2686,290,PayPal,20,Female,65500
401,3080,635,Debit Card,20,Female,65500
401,3315,572,Debit Card,20,Female,65500
401,4445,832,Debit Card,20,Female,65500
401,4892,134,Debit Card,20,Female,65500
198,626,135,Debit Card,58,Male,102711
198,804,153,PayPal,58,Male,102711
198,1918,765,Debit Card,58,Male,102711
198,2568,223,Credit Card,58,Male,102711
660,628,491,Credit Card,33,Female,93384
660,1043,904,Debit Card,33,Female,93384
660,1846,945,PayPal,33,Female,93384
660,2651,646,PayPal,33,Female,93384
660,3614,82,Credit Card,33,Female,93384
660,3788,702,Debit Card,33,Female,93384
660,4620,645,Debit Card,33,Female,93384
752,629,354,Credit Card,58,Male,44596
752,2231,513,Debit Card,58,Male,44596
752,4210,149,Debit Card,58,Male,44596
47,630,921,PayPal,56,Female,69138
47,1039,618,Debit Card,56,Female,69138
47,2513,534,Debit Card,56,Female,69138
47,2890,458,PayPal,56,Female,69138
47,4486,852,Credit Card,56,Female,69138
710,633,924,Credit Card,61,Female,42443
710,655,655,PayPal,61,Female,42443
710,4311,235,Debit Card,61,Female,42443
710,4880,647,Debit Card,61,Female,42443
559,634,928,Credit Card,67,Female,100896
559,899,708,PayPal,67,Female,100896
559,1208,180,Debit Card,67,Female,100896
559,1474,473,Credit Card,67,Female,100896
559,1626,967,PayPal,67,Female,100896
559,2181,495,Debit Card,67,Female,100896
559,2708,19,Debit Card,67,Female,100896
559,3113,243,Credit Card,67,Female,100896
559,4732,280,Credit Card,67,Female,100896
78,635,732,PayPal,51,Male,57311
78,2615,384,Credit Card,51,Male,57311
78,4821,304,Debit Card,51,Male,57311
75,637,537,Debit Card,35,Male,51966
75,1015,457,Debit Card,35,Male,51966
75,1454,364,Debit Card,35,Male,51966
75,1512,565,Credit Card,35,Male,51966
75,1772,97,Credit Card,35,Male,51966
75,1874,749,PayPal,35,Male,51966
75,3549,737,Debit Card,35,Male,51966
137,639,508,PayPal,44,Male,132718
137,1906,418,Debit Card,44,Male,132718
137,2300,220,Debit Card,44,Male,132718
137,2835,843,Debit Card,44,Male,132718
137,3047,822,Debit Card,44,Male,132718
137,3125,262,PayPal,44,Male,132718
137,4084,145,PayPal,44,Male,132718
837,642,51,PayPal,54,Male,101929
837,961,343,PayPal,54,Male,101929
837,1022,718,Credit Card,54,Male,101929
837,1506,407,Debit Card,54,Male,101929
837,1699,95,Credit Card,54,Male,101929
837,3871,223,Credit Card,54,Male,101929
837,4584,781,Credit Card,54,Male,101929
837,4936,709,PayPal,54,Male,101929
573,645,939,Debit Card,61,Female,61235
573,790,501,Credit Card,61,Female,61235
573,791,960,PayPal,61,Female,61235
573,1251,288,PayPal,61,Female,61235
573,1783,203,PayPal,61,Female,61235
573,2203,561,Credit Card,61,Female,61235
573,2980,475,PayPal,61,Female,61235
573,3453,78,PayPal,61,Female,61235
573,3502,746,Debit Card,61,Female,61235
573,3509,569,Debit Card,61,Female,61235
573,4194,666,Credit Card,61,Female,61235
50,647,757,Credit Card,42,Male,98249
50,2234,712,Debit Card,42,Male,98249
50,2699,979,Credit Card,42,Male,98249
50,3682,35,PayPal,42,Male,98249
50,4349,700,PayPal,42,Male,98249
50,4662,747,Credit Card,42,Male,98249
771,648,881,PayPal,25,Male,66881
771,1393,934,PayPal,25,Male,66881
771,1775,551,Debit Card,25,Male,66881
771,4378,221,PayPal,25,Male,66881
973,649,448,Debit Card,25,Female,62828
973,1383,827,PayPal,25,Female,62828
973,1778,915,PayPal,25,Female,62828
973,2101,309,Debit Card,25,Female,62828
973,3599,797,PayPal,25,Female,62828
973,3901,627,PayPal,25,Female,62828
973,4466,20,Credit Card,25,Female,62828
619,650,411,Credit Card,49,Female,68320
619,728,517,Credit Card,49,Female,68320
619,929,507,PayPal,49,Female,68320
619,1904,830,Debit Card,49,Female,68320
619,2272,673,Credit Card,49,Female,68320
619,2938,11,Credit Card,49,Female,68320
619,2963,586,Credit Card,49,Female,68320
619,3267,628,Credit Card,49,Female,68320
862,652,354,PayPal,20,Male,85481
862,1025,843,Credit Card,20,Male,85481
862,3706,712,PayPal,20,Male,85481
849,656,30,Debit Card,30,Female,54084
849,1688,225,Credit Card,30,Female,54084
849,2039,619,PayPal,30,Female,54084
849,2599,91,Credit Card,30,Female,54084
849,3784,712,Credit Card,30,Female,54084
849,3818,428,PayPal,30,Female,54084
849,3946,744,PayPal,30,Female,54084
849,4276,540,Credit Card,30,Female,54084
849,4450,302,PayPal,30,Female,54084
849,4966,814,Debit Card,30,Female,54084
877,657,643,PayPal,31,Female,97231
877,914,456,Credit Card,31,Female,97231
877,1504,468,PayPal,31,Female,97231
877,2372,77,Debit Card,31,Female,97231
877,2460,333,Debit Card,31,Female,97231
877,3817,380,PayPal,31,Female,97231
877,4867,461,Credit Card,31,Female,97231
757,659,873,Credit Card,18,Female,79182
757,1289,178,Credit Card,18,Female,79182
757,2885,969,Debit Card,18,Female,79182
757,3326,510,PayPal,18,Female,79182
426,661,57,Credit Card,67,Male,136400
426,753,757,Debit Card,67,Male,136400
426,1113,483,PayPal,67,Male,136400
426,3056,706,Debit Card,67,Male,136400
426,4259,676,Credit Card,67,Male,136400
547,662,500,Debit Card,21,Female,103194
547,1093,717,PayPal,21,Female,103194
547,1724,452,PayPal,21,Female,103194
547,1758,267,PayPal,21,Female,103194
547,3050,442,Debit Card,21,Female,103194
922,664,296,Credit Card,40,Male,132356
922,2870,218,PayPal,40,Male,132356
349,666,551,PayPal,68,Male,118511
349,1709,303,PayPal,68,Male,118511
349,2325,688,PayPal,68,Male,118511
349,3869,984,Debit Card,68,Male,118511
933,668,283,Credit Card,49,Male,135395
933,768,108,Debit Card,49,Male,135395
933,1467,831,Debit Card,49,Male,135395
933,4010,783,Credit Card,49,Male,135395
933,4359,808,Debit Card,49,Male,135395
49,670,609,PayPal,21,Female,67638
49,1277,640,Credit Card,21,Female,67638
49,1419,274,Credit Card,21,Female,67638
49,2023,845,Debit Card,21,Female,67638
49,2173,101,Debit Card,21,Female,67638
49,3237,422,Debit Card,21,Female,67638
49,3712,637,Debit Card,21,Female,67638
74,672,390,PayPal,46,Male,147335
74,1840,291,PayPal,46,Male,147335
74,2302,85,Credit Card,46,Male,147335
74,3508,917,PayPal,46,Male,147335
356,675,24,Debit Card,62,Male,118818
356,2016,303,Credit Card,62,Male,118818
356,3485,701,Debit Card,62,Male,118818
356,4854,543,PayPal,62,Male,118818
582,676,525,Credit Card,52,Male,109393
582,722,173,Debit Card,52,Male,109393
582,1641,859,Debit Card,52,Male,109393
582,1651,646,Credit Card,52,Male,109393
582,2239,338,Credit Card,52,Male,109393
582,2583,142,Credit Card,52,Male,109393
582,4653,186,PayPal,52,Male,109393
295,681,146,Credit Card,19,Male,81681
295,1807,555,Credit Card,19,Male,81681
295,2771,457,PayPal,19,Male,81681
295,2940,464,PayPal,19,Male,81681
295,3154,854,PayPal,19,Male,81681
641,683,397,Debit Card,36,Female,121376
641,4942,515,Debit Card,36,Female,121376
792,684,218,Credit Card,63,Female,63596
792,2036,569,Debit Card,63,Female,63596
792,2727,245,Credit Card,63,Female,63596
792,2764,841,Debit Card,63,Female,63596
792,4381,53,Credit Card,63,Female,63596
792,4739,840,Debit Card,63,Female,63596
313,685,281,Debit Card,69,Female,70861
313,759,22,Debit Card,69,Female,70861
313,1061,709,Debit Card,69,Female,70861
313,1831,677,Debit Card,69,Female,70861
313,2022,978,Debit Card,69,Female,70861
313,2575,593,Credit Card,69,Female,70861
313,2660,532,Debit Card,69,Female,70861
313,4396,839,Debit Card,69,Female,70861
612,686,152,Debit Card,53,Male,125823
612,1089,807,PayPal,53,Male,125823
612,1459,639,Debit Card,53,Male,125823
612,1911,265,Credit Card,53,Male,125823
612,4336,800,Credit Card,53,Male,125823
838,687,620,PayPal,27,Female,147959
838,3397,681,Debit Card,27,Female,147959
838,4622,987,PayPal,27,Female,147959
809,688,898,Credit Card,49,Male,110025
809,4451,637,Credit Card,49,Male,110025
182,689,829,Credit Card,23,Male,119986
182,717,620,Credit Card,23,Male,119986
182,2050,548,PayPal,23,Male,119986
182,3440,689,Credit Card,23,Male,119986
182,3558,598,Debit Card,23,Male,119986
182,4756,609,Credit Card,23,Male,119986
569,694,88,PayPal,50,Female,84178
569,2180,925,Credit Card,50,Female,84178
569,2690,972,Credit Card,50,Female,84178
569,2732,280,Debit Card,50,Female,84178
569,4820,575,PayPal,50,Female,84178
596,696,632,PayPal,67,Male,42911
596,729,82,PayPal,67,Male,42911
596,1098,627,Credit Card,67,Male,42911
596,2190,719,Debit Card,67,Male,42911
596,2293,280,Credit Card,67,Male,42911
596,2783,615,PayPal,67,Male,42911
596,3008,523,Debit Card,67,Male,42911
596,3881,389,Debit Card,67,Male,42911
596,4764,615,Debit Card,67,Male,42911
548,699,534,Debit Card,33,Male,70108
548,2303,669,Credit Card,33,Male,70108
548,3036,21,Credit Card,33,Male,70108
926,701,947,Credit Card,33,Female,36456
926,1507,629,Debit Card,33,Female,36456
926,3472,532,PayPal,33,Female,36456
926,3619,26,Credit Card,33,Female,36456
926,3960,464,Credit Card,33,Female,36456
926,4594,960,Debit Card,33,Female,36456
618,704,198,Debit Card,40,Male,146753
618,719,518,Credit Card,40,Male,146753
618,1293,524,Credit Card,40,Male,146753
618,2844,957,Credit Card,40,Male,146753
618,4426,92,Credit Card,40,Male,146753
618,4613,396,Credit Card,40,Male,146753
618,4679,143,Debit Card,40,Male,146753
618,4735,424,Debit Card,40,Male,146753
618,4738,65,Debit Card,40,Male,146753
903,708,76,Credit Card,46,Male,51910
903,1679,763,PayPal,46,Male,51910
903,3386,940,Debit Card,46,Male,51910
903,4322,903,PayPal,46,Male,51910
903,4522,993,Debit Card,46,Male,51910
163,709,505,Debit Card,21,Female,98797
163,1681,863,Credit Card,21,Female,98797
163,1730,361,Credit Card,21,Female,98797
163,4118,662,PayPal,21,Female,98797
163,4281,559,PayPal,21,Female,98797
163,4688,88,Debit Card,21,Female,98797
951,710,200,Debit Card,58,Female,120732
951,1240,138,Credit Card,58,Female,120732
951,1934,84,PayPal,58,Female,120732
951,3258,974,Credit Card,58,Female,120732
270,712,777,PayPal,49,Male,84288
270,1103,515,Debit Card,49,Male,84288
270,2618,752,PayPal,49,Male,84288
270,3825,252,Credit Card,49,Male,84288
270,4473,229,Debit Card,49,Male,84288
632,713,530,PayPal,65,Male,116999
632,1163,131,Credit Card,65,Male,116999
632,1812,121,PayPal,65,Male,116999
632,1933,599,PayPal,65,Male,116999
632,3190,532,Credit Card,65,Male,116999
991,718,494,Credit Card,24,Female,59891
991,1770,631,Credit Card,24,Female,59891
991,1880,629,Credit Card,24,Female,59891
991,3318,464,Credit Card,24,Female,59891
991,3758,397,Credit Card,24,Female,59891
991,4878,732,PayPal,24,Female,59891
729,720,307,PayPal,30,Male,51348
729,1932,579,PayPal,30,Male,51348
729,2112,787,Credit Card,30,Male,51348
729,2555,720,PayPal,30,Male,51348
729,4856,119,Credit Card,30,Male,51348
205,721,918,Debit Card,54,Male,119911
205,1860,375,Credit Card,54,Male,119911
205,2127,401,PayPal,54,Male,119911
205,2975,685,Credit Card,54,Male,119911
205,3147,181,Credit Card,54,Male,119911
556,723,385,Debit Card,37,Female,111155
556,4122,248,PayPal,37,Female,111155
556,4324,765,Debit Card,37,Female,111155
556,4891,174,Debit Card,37,Female,111155
556,4896,223,Debit Card,37,Female,111155
841,724,662,PayPal,34,Female,95388
841,4479,944,PayPal,34,Female,95388
841,4649,486,Debit Card,34,Female,95388
850,730,317,Debit Card,21,Female,140387
850,1352,456,Debit Card,21,Female,140387
850,1601,898,Debit Card,21,Female,140387
850,1870,364,Credit Card,21,Female,140387
850,1912,362,PayPal,21,Female,140387
850,2948,37,Credit Card,21,Female,140387
850,4663,211,Debit Card,21,Female,140387
250,731,208,Credit Card,69,Male,74615
250,1339,451,Debit Card,69,Male,74615
250,3289,59,Credit Card,69,Male,74615
250,4098,887,Debit Card,69,Male,74615
250,4157,424,Debit Card,69,Male,74615
875,732,139,Credit Card,54,Male,69104
875,918,424,Debit Card,54,Male,69104
875,2981,443,Debit Card,54,Male,69104
875,4170,579,Credit Card,54,Male,69104
441,733,767,Credit Card,40,Male,65350
441,1261,984,Credit Card,40,Male,65350
441,1879,20,Credit Card,40,Male,65350
441,2155,855,Credit Card,40,Male,65350
441,4657,861,PayPal,40,Male,65350
441,4689,867,Debit Card,40,Male,65350
441,4998,115,PayPal,40,Male,65350
533,734,833,PayPal,54,Male,71886
533,948,361,Credit Card,54,Male,71886
533,1059,448,Credit Card,54,Male,71886
533,1217,117,Credit Card,54,Male,71886
533,1579,656,Debit Card,54,Male,71886
533,1827,597,Credit Card,54,Male,71886
533,1953,782,Debit Card,54,Male,71886
533,2017,928,PayPal,54,Male,71886
929,737,624,Credit Card,57,Male,30106
929,921,901,PayPal,57,Male,30106
929,1188,942,Credit Card,57,Male,30106
929,1334,730,Credit Card,57,Male,30106
929,1461,55,PayPal,57,Male,30106
929,1929,627,Credit Card,57,Male,30106
929,1943,209,PayPal,57,Male,30106
929,3582,987,Credit Card,57,Male,30106
929,4858,650,Credit Card,57,Male,30106
639,741,862,Debit Card,29,Female,50659
639,1358,185,Credit Card,29,Female,50659
639,1873,761,Debit Card,29,Female,50659
639,2915,846,Credit Card,29,Female,50659
639,3888,755,PayPal,29,Female,50659
639,4506,598,Credit Card,29,Female,50659
639,4851,317,Credit Card,29,Female,50659
760,745,995,PayPal,40,Male,59310
760,865,336,Debit Card,40,Male,59310
760,1002,512,PayPal,40,Male,59310
760,1871,264,PayPal,40,Male,59310
760,2334,171,Debit Card,40,Male,59310
760,2724,355,PayPal,40,Male,59310
472,748,744,Debit Card,64,Male,145932
472,4077,17,Debit Card,64,Male,145932
472,4090,555,Credit Card,64,Male,145932
655,749,98,PayPal,42,Male,37087
655,846,175,Debit Card,42,Male,37087
655,1372,834,PayPal,42,Male,37087
655,3460,971,Credit Card,42,Male,37087
655,3567,178,PayPal,42,Male,37087
655,4287,936,PayPal,42,Male,37087
944,750,808,Debit Card,45,Female,145703
944,901,218,Debit Card,45,Female,145703
944,1108,61,Debit Card,45,Female,145703
944,2319,889,Credit Card,45,Female,145703
944,2896,549,Credit Card,45,Female,145703
944,3145,767,PayPal,45,Female,145703
944,3635,409,PayPal,45,Female,145703
199,751,443,Credit Card,20,Male,134187
199,2153,682,PayPal,20,Male,134187
199,2404,512,Credit Card,20,Male,134187
199,3203,708,Debit Card,20,Male,134187
492,755,218,Debit Card,18,Male,87649
492,1235,847,Credit Card,18,Male,87649
492,2152,315,Debit Card,18,Male,87649
492,2238,797,PayPal,18,Male,87649
492,4082,311,Credit Card,18,Male,87649
142,758,674,Credit Card,64,Female,116214
142,1088,508,PayPal,64,Female,116214
142,1267,194,Credit Card,64,Female,116214
142,4885,793,Credit Card,64,Female,116214
165,760,643,Credit Card,54,Female,23093
165,1557,201,Credit Card,54,Female,23093
165,1608,556,Credit Card,54,Female,23093
165,4616,362,Debit Card,54,Female,23093
82,763,115,Credit Card,48,Female,21007
82,1673,883,Debit Card,48,Female,21007
82,2365,168,Credit Card,48,Female,21007
82,2747,158,PayPal,48,Female,21007
82,3239,709,PayPal,48,Female,21007
82,3792,421,Debit Card,48,Female,21007
131,765,591,Credit Card,41,Male,107046
131,963,358,Credit Card,41,Male,107046
131,995,643,Debit Card,41,Male,107046
131,4976,856,Debit Card,41,Male,107046
599,766,716,Debit Card,46,Male,98131
599,3071,763,Debit Card,46,Male,98131
599,4472,749,PayPal,46,Male,98131
599,4884,462,PayPal,46,Male,98131
730,767,707,Credit Card,45,Female,84732
730,1254,470,Debit Card,45,Female,84732
730,3354,381,PayPal,45,Female,84732
730,4954,911,Debit Card,45,Female,84732
984,769,603,Credit Card,31,Female,144982
984,1237,809,Credit Card,31,Female,144982
984,3398,73,Credit Card,31,Female,144982
984,4164,656,PayPal,31,Female,144982
984,4704,963,PayPal,31,Female,144982
305,770,596,PayPal,36,Male,132755
305,1559,287,Credit Card,36,Male,132755
305,3163,692,Debit Card,36,Male,132755
371,772,861,Credit Card,21,Male,103186
371,3358,660,Debit Card,21,Male,103186
371,3772,422,PayPal,21,Male,103186
371,4019,376,Credit Card,21,Male,103186
371,4041,266,Credit Card,21,Male,103186
371,4393,117,Credit Card,21,Male,103186
857,773,201,PayPal,48,Male,56041
857,2939,904,Debit Card,48,Male,56041
857,3557,699,Credit Card,48,Male,56041
857,4245,128,Credit Card,48,Male,56041
853,774,334,Credit Card,57,Female,75826
853,808,593,Debit Card,57,Female,75826
853,1610,535,Credit Card,57,Female,75826
853,2951,197,Debit Card,57,Female,75826
853,3496,642,Credit Card,57,Female,75826
853,4002,878,Credit Card,57,Female,75826
853,4690,977,Credit Card,57,Female,75826
384,775,988,Debit Card,41,Male,134994
384,1767,891,Debit Card,41,Male,134994
384,2484,779,PayPal,41,Male,134994
384,3221,782,Credit Card,41,Male,134994
384,3365,613,Debit Card,41,Male,134994
384,3958,928,Credit Card,41,Male,134994
384,4323,867,Credit Card,41,Male,134994
384,4687,134,Debit Card,41,Male,134994
908,776,735,Credit Card,34,Female,129847
908,4724,137,Credit Card,34,Female,129847
445,777,836,Credit Card,19,Female,65241
445,1190,188,Debit Card,19,Female,65241
445,1332,676,Credit Card,19,Female,65241
445,2953,556,PayPal,19,Female,65241
445,3332,907,Debit Card,19,Female,65241
445,4228,831,Debit Card,19,Female,65241
445,4286,611,Debit Card,19,Female,65241
178,780,903,Credit Card,45,Female,147844
178,879,625,Debit Card,45,Female,147844
178,1850,553,Credit Card,45,Female,147844
178,3356,142,Credit Card,45,Female,147844
895,783,153,Credit Card,50,Female,132418
895,2560,335,Credit Card,50,Female,132418
895,3065,691,Credit Card,50,Female,132418
895,3310,944,Credit Card,50,Female,132418
895,3728,935,PayPal,50,Female,132418
895,4961,826,PayPal,50,Female,132418
327,785,225,Credit Card,35,Female,21925
327,1119,307,Credit Card,35,Female,21925
327,1737,189,Credit Card,35,Female,21925
327,2343,722,Debit Card,35,Female,21925
327,2406,683,Credit Card,35,Female,21925
327,3802,95,Debit Card,35,Female,21925
327,4347,388,PayPal,35,Female,21925
327,4720,323,PayPal,35,Female,21925
593,788,24,Debit Card,58,Female,99141
593,2291,261,PayPal,58,Female,99141
593,2576,686,Credit Card,58,Female,99141
593,3353,338,Credit Card,58,Female,99141
354,792,556,PayPal,55,Male,94137
354,1084,88,Credit Card,55,Male,94137
354,1570,569,PayPal,55,Male,94137
354,1872,152,Credit Card,55,Male,94137
354,2270,205,PayPal,55,Male,94137
354,2386,367,PayPal,55,Male,94137
354,3138,309,Credit Card,55,Male,94137
28,793,192,Credit Card,39,Female,149839
28,2007,865,Debit Card,39,Female,149839
28,4036,113,Debit Card,39,Female,149839
954,794,279,Debit Card,63,Male,94069
954,2090,423,PayPal,63,Male,94069
954,4113,787,PayPal,63,Male,94069
954,4671,564,Credit Card,63,Male,94069
681,796,476,Credit Card,24,Male,116652
681,1722,993,PayPal,24,Male,116652
681,2240,26,Credit Card,24,Male,116652
681,2466,488,Debit Card,24,Male,116652
681,2579,298,Credit Card,24,Male,116652
681,2745,320,Credit Card,24,Male,116652
681,4893,346,Credit Card,24,Male,116652
177,799,528,Credit Card,39,Female,101871
177,1917,959,PayPal,39,Female,101871
177,3038,398,Debit Card,39,Female,101871
177,3866,299,PayPal,39,Female,101871
177,4046,561,Credit Card,39,Female,101871
529,800,551,Credit Card,56,Male,127803
529,1303,279,Debit Card,56,Male,127803
529,1642,206,PayPal,56,Male,127803
529,2149,584,Credit Card,56,Male,127803
529,3173,844,Debit Card,56,Male,127803
529,4271,123,Credit Card,56,Male,127803
610,801,476,Credit Card,52,Female,128295
610,805,120,Credit Card,52,Female,128295
610,2124,137,Credit Card,52,Female,128295
610,2825,230,Credit Card,52,Female,128295
610,4409,711,PayPal,52,Female,128295
610,4897,583,PayPal,52,Female,128295
577,806,241,Debit Card,48,Male,123674
577,1903,680,PayPal,48,Male,123674
842,807,700,Credit Card,38,Male,51401
842,815,282,PayPal,38,Male,51401
842,2851,323,Credit Card,38,Male,51401
514,810,741,Debit Card,31,Female,140585
514,1157,970,PayPal,31,Female,140585
514,1398,283,PayPal,31,Female,140585
514,2656,12,Credit Card,31,Female,140585
514,2762,638,Debit Card,31,Female,140585
514,3355,469,Credit Card,31,Female,140585
514,4211,366,Debit Card,31,Female,140585
22,811,601,Debit Card,47,Male,137071
22,1708,251,PayPal,47,Male,137071
22,1856,829,Debit Card,47,Male,137071
22,2519,895,Debit Card,47,Male,137071
22,2658,38,PayPal,47,Male,137071
22,2767,209,Credit Card,47,Male,137071
22,4263,517,PayPal,47,Male,137071
22,4849,752,PayPal,47,Male,137071
98,816,712,Debit Card,58,Female,102197
98,2758,916,PayPal,58,Female,102197
98,3674,778,PayPal,58,Female,102197
98,3971,825,Credit Card,58,Female,102197
144,817,182,Credit Card,20,Female,31745
144,3185,826,Debit Card,20,Female,31745
144,3625,555,Debit Card,20,Female,31745
144,4707,788,PayPal,20,Female,31745
880,818,982,Debit Card,68,Male,112578
880,2593,659,Credit Card,68,Male,112578
880,2700,590,Debit Card,68,Male,112578
880,4360,644,Debit Card,68,Male,112578
880,4463,976,Credit Card,68,Male,112578
637,820,164,Debit Card,66,Female,57208
637,1159,167,Credit Card,66,Female,57208
637,1589,702,PayPal,66,Female,57208
637,3714,887,Debit Card,66,Female,57208
679,821,531,Credit Card,34,Female,56321
679,874,44,PayPal,34,Female,56321
679,1463,877,Credit Card,34,Female,56321
679,2709,123,PayPal,34,Female,56321
679,3111,566,Credit Card,34,Female,56321
679,3782,492,Debit Card,34,Female,56321
679,4987,725,PayPal,34,Female,56321
86,822,555,Credit Card,31,Male,130022
86,2298,735,PayPal,31,Male,130022
86,3720,236,PayPal,31,Male,130022
86,4999,688,PayPal,31,Male,130022
588,823,557,Debit Card,43,Male,26638
588,996,137,PayPal,43,Male,26638
588,1206,595,Credit Card,43,Male,26638
588,2398,205,Credit Card,43,Male,26638
588,4088,357,PayPal,43,Male,26638
588,4246,607,Debit Card,43,Male,26638
588,4800,217,Debit Card,43,Male,26638
344,824,930,Credit Card,20,Male,44826
344,1299,912,PayPal,20,Male,44826
344,1509,570,Debit Card,20,Male,44826
344,4950,245,PayPal,20,Male,44826
294,826,929,Credit Card,66,Male,42431
294,1426,540,PayPal,66,Male,42431
294,1887,505,Debit Card,66,Male,42431
294,2209,989,PayPal,66,Male,42431
294,4154,812,Credit Card,66,Male,42431
294,4863,365,Debit Card,66,Male,42431
571,828,224,PayPal,27,Female,45611
571,957,555,PayPal,27,Female,45611
