review_id,customer_id,payment_method,rating,review_text,point_of_transaction,country
985,558,PayPal,5,Terrible experience...,Cinema,Switzerland
986,547,Credit Card,5,Terrible experience...,Supermarket,USA
987,253,PayPal,5,Excellent service!,Museum,Singapore
988,390,PayPal,2,Excellent service!,Cinema,South Africa
989,594,Credit Card,5,Excellent service!,Bar,South Africa
990,883,PayPal,3,Average quality.,Cinema,Sweden
991,256,PayPal,2,Terrible experience...,Amusement Park,India
992,709,Debit Card,3,Average quality.,Gas Station,Italy
993,815,Debit Card,2,Terrible experience...,Cinema,Brazil
994,921,Credit Card,5,Excellent service!,Hotel,United Kingdom
995,450,Credit Card,3,Terrible experience...,Restaurant,Netherlands
996,10,Credit Card,3,Terrible experience...,Restaurant,Singapore
997,824,Debit Card,3,Average quality.,Online,Singapore
998,798,Credit Card,2,Terrible experience...,Retail Store,Singapore
999,242,Credit Card,4,Excellent service!,Amusement Park,Switzerland
1000,251,Credit Card,5,Terrible experience...,ATM,United Kingdom
1001,877,Debit Card,3,Terrible experience...,Bar,USA
1002,5,PayPal,4,Terrible experience...,Supermarket,France
1003,119,Credit Card,5,Average quality.,Fitness Center,Russia
1004,801,PayPal,5,Terrible experience...,Amusement Park,Sweden
1005,374,Credit Card,3,Terrible experience...,Museum,France
1006,65,PayPal,3,Average quality.,Restaurant,Russia
1007,146,Debit Card,2,Average quality.,Online,South Africa
1008,224,Debit Card,4,Average quality.,Fitness Center,Netherlands
1009,239,Credit Card,4,Average quality.,Museum,South Africa
1010,177,PayPal,3,Excellent service!,Fitness Center,Spain
1011,779,Debit Card,5,Excellent service!,Cinema,France
1012,853,Credit Card,3,Terrible experience...,ATM,Sweden
1013,282,Credit Card,5,Excellent service!,ATM,Brazil
1014,63,Debit Card,5,Terrible experience...,Retail Store,France
1015,217,Debit Card,3,Excellent service!,Gas Station,USA
1016,854,Credit Card,1,Average quality.,Fitness Center,Germany
1017,827,PayPal,4,Average quality.,Retail Store,India
1018,795,PayPal,5,Excellent service!,Cinema,Canada
1019,689,PayPal,5,Excellent service!,Fitness Center,United Kingdom
1020,461,Credit Card,1,Terrible experience...,Amusement Park,Germany
1021,929,Debit Card,2,Terrible experience...,Hotel,Germany
1022,610,Credit Card,1,Terrible experience...,Bar,Italy
1023,105,Debit Card,1,Average quality.,ATM,Australia
1024,99,PayPal,5,Average quality.,Supermarket,United Kingdom
1025,511,PayPal,4,Average quality.,Amusement Park,India
1026,385,Debit Card,1,Average quality.,Supermarket,China
1027,405,Debit Card,2,Terrible experience...,Online,China
1028,823,Credit Card,3,Average quality.,Supermarket,United Kingdom
1029,518,PayPal,1,Average quality.,ATM,Switzerland
1030,476,Credit Card,1,Average quality.,Museum,Spain
1031,977,Credit Card,2,Average quality.,ATM,Italy
1032,709,Credit Card,4,Excellent service!,ATM,Singapore
1033,863,PayPal,1,Terrible experience...,Amusement Park,Russia
1034,645,Credit Card,1,Terrible experience...,Museum,Canada
1035,870,Credit Card,4,Average quality.,Museum,Australia
1036,771,Credit Card,2,Excellent service!,Amusement Park,Netherlands
1037,437,Credit Card,1,Terrible experience...,Museum,Mexico
1038,23,Credit Card,4,Terrible experience...,Bar,Mexico
1039,997,Credit Card,1,Average quality.,Restaurant,Singapore
1040,565,PayPal,3,Average quality.,Gas Station,Russia
1041,677,Credit Card,5,Terrible experience...,Cinema,Netherlands
1042,714,Debit Card,3,Terrible experience...,Cinema,Switzerland
1043,458,Credit Card,1,Excellent service!,Online,Singapore
1044,83,Credit Card,2,Terrible experience...,Retail Store,Netherlands
1045,145,PayPal,5,Terrible experience...,Bar,Germany
1046,85,PayPal,3,Average quality.,Restaurant,South Africa
1047,78,Debit Card,4,Terrible experience...,Hotel,Mexico
1048,457,Debit Card,2,Average quality.,Online,USA
1049,878,PayPal,3,Terrible experience...,Fitness Center,Singapore
1050,1,PayPal,4,Terrible experience...,Amusement Park,USA
1051,51,Credit Card,1,Terrible experience...,Fitness Center,Brazil
1052,685,PayPal,4,Excellent service!,Restaurant,Russia
1053,717,Debit Card,3,Average quality.,Museum,Germany
1054,772,Credit Card,3,Excellent service!,Fitness Center,France
1055,446,Debit Card,1,Terrible experience...,ATM,India
1056,449,Credit Card,4,Excellent service!,Amusement Park,United Kingdom
1057,881,PayPal,4,Average quality.,Fitness Center,Mexico
1058,488,Debit Card,1,Terrible experience...,Fitness Center,Singapore
1059,800,Credit Card,4,Excellent service!,Retail Store,China
1060,34,Credit Card,1,Excellent service!,Retail Store,Brazil
1061,348,PayPal,2,Average quality.,Cinema,Canada
1062,95,PayPal,3,Excellent service!,Gas Station,Italy
1063,72,PayPal,2,Average quality.,Gas Station,Sweden
1064,551,Debit Card,5,Terrible experience...,Hotel,Italy
1065,154,Credit Card,5,Terrible experience...,Amusement Park,United Kingdom
1066,250,PayPal,5,Excellent service!,Amusement Park,India
1067,674,Debit Card,1,Terrible experience...,Retail Store,Australia
1068,438,Debit Card,4,Terrible experience...,ATM,Canada
1069,118,Debit Card,2,Excellent service!,ATM,Switzerland
1070,771,PayPal,2,Terrible experience...,Supermarket,Germany
1071,891,PayPal,2,Excellent service!,ATM,Mexico
1072,306,Credit Card,2,Average quality.,Museum,Australia
1073,268,Credit Card,5,Average quality.,Restaurant,Australia
1074,961,PayPal,2,Average quality.,Gas Station,Germany
1075,54,Debit Card,4,Excellent service!,ATM,Mexico
1076,236,Debit Card,5,Excellent service!,Bar,Australia
1077,389,Debit Card,2,Terrible experience...,Amusement Park,Spain
1078,990,Credit Card,1,Terrible experience...,ATM,South Africa
1079,734,Debit Card,3,Terrible experience...,Supermarket,Switzerland
1080,763,Credit Card,3,Terrible experience...,Hotel,Singapore
1081,825,Credit Card,3,Terrible experience...,Hotel,Canada
1082,401,Debit Card,5,Excellent service!,Retail Store,Japan
1083,624,Debit Card,2,Excellent service!,ATM,New Zealand
1084,767,PayPal,5,Average quality.,Fitness Center,Sweden
1085,303,PayPal,4,Average quality.,Amusement Park,Japan
1086,919,Debit Card,1,Average quality.,Amusement Park,Switzerland
1087,207,Credit Card,1,Average quality.,Gas Station,Netherlands
1088,229,Credit Card,3,Excellent service!,Hotel,United Kingdom
1089,853,Credit Card,3,Excellent service!,Retail Store,India
1090,910,Credit Card,3,Excellent service!,ATM,Japan
1091,578,Credit Card,2,Terrible experience...,Hotel,Netherlands
1092,75,PayPal,4,Terrible experience...,Hotel,Spain
1093,435,Debit Card,4,Average quality.,Amusement Park,Netherlands
1094,103,PayPal,4,Terrible experience...,ATM,India
1095,422,Credit Card,4,Excellent service!,Fitness Center,Sweden
1096,704,Credit Card,3,Average quality.,Online,Russia
1097,764,Credit Card,1,Average quality.,Fitness Center,China
1098,738,Credit Card,3,Terrible experience...,ATM,Australia
1099,806,Debit Card,4,Average quality.,Restaurant,Germany
1100,306,Credit Card,3,Terrible experience...,Hotel,New Zealand
1101,98,Debit Card,4,Terrible experience...,Gas Station,Russia
1102,850,Credit Card,5,Average quality.,Museum,United Kingdom
1103,798,Debit Card,1,Terrible experience...,Museum,Russia
1104,335,PayPal,5,Terrible experience...,Online,Netherlands
1105,859,Credit Card,2,Terrible experience...,Supermarket,China
1106,435,Debit Card,3,Terrible experience...,Retail Store,Brazil
1107,447,PayPal,2,Average quality.,Fitness Center,Russia
1108,994,Credit Card,3,Excellent service!,ATM,India
1109,308,Credit Card,5,Excellent service!,Gas Station,China
1110,249,Credit Card,4,Terrible experience...,Supermarket,Switzerland
1111,166,Debit Card,4,Terrible experience...,Supermarket,South Africa
1112,481,Debit Card,3,Terrible experience...,Hotel,Canada
1113,984,PayPal,4,Excellent service!,Restaurant,South Africa
1114,335,Debit Card,5,Terrible experience...,Hotel,USA
1115,542,Debit Card,4,Average quality.,Retail Store,France
1116,759,Credit Card,5,Average quality.,Online,Sweden
1117,106,Credit Card,2,Average quality.,Fitness Center,Germany
1118,563,Credit Card,5,Excellent service!,Amusement Park,Switzerland
1119,81,Credit Card,1,Terrible experience...,Bar,United Kingdom
1120,133,Credit Card,1,Terrible experience...,Online,Brazil
1121,797,Credit Card,1,Terrible experience...,Fitness Center,Brazil
1122,900,Credit Card,3,Excellent service!,Retail Store,New Zealand
1123,138,PayPal,3,Excellent service!,Museum,New Zealand
1124,184,PayPal,3,Excellent service!,Fitness Center,Canada
1125,401,PayPal,5,Excellent service!,Amusement Park,China
1126,330,PayPal,3,Average quality.,Supermarket,Russia
1127,785,Credit Card,2,Excellent service!,Online,New Zealand
1128,508,PayPal,1,Excellent service!,Amusement Park,Netherlands
1129,852,Credit Card,5,Excellent service!,ATM,Russia
1130,984,PayPal,1,Terrible experience...,Hotel,Germany
1131,69,Debit Card,3,Terrible experience...,Fitness Center,Mexico
1132,546,PayPal,5,Terrible experience...,Bar,South Africa
1133,774,PayPal,4,Average quality.,Gas Station,Germany
1134,53,Credit Card,2,Average quality.,Fitness Center,Mexico
1135,450,PayPal,3,Excellent service!,ATM,Germany
1136,205,Debit Card,3,Terrible experience...,Online,France
1137,126,Credit Card,2,Average quality.,Fitness Center,Japan
1138,747,Credit Card,2,Terrible experience...,Cinema,China
1139,43,PayPal,4,Average quality.,Amusement Park,Sweden
1140,752,Credit Card,3,Average quality.,Supermarket,Canada
1141,971,Credit Card,3,Excellent service!,Supermarket,France
1142,883,Credit Card,1,Excellent service!,Cinema,Italy
1143,111,Credit Card,5,Average quality.,Online,France
1144,761,Credit Card,5,Excellent service!,Supermarket,Singapore
1145,663,Credit Card,1,Average quality.,Fitness Center,New Zealand
1146,183,Debit Card,5,Average quality.,Restaurant,Sweden
1147,848,PayPal,2,Terrible experience...,Museum,New Zealand
1148,95,Debit Card,5,Excellent service!,Supermarket,Spain
1149,971,Credit Card,5,Excellent service!,Museum,Russia
1150,374,Credit Card,1,Excellent service!,Bar,United Kingdom
1151,912,PayPal,4,Terrible experience...,Restaurant,New Zealand
1152,520,Debit Card,5,Terrible experience...,Retail Store,New Zealand
1153,900,PayPal,5,Terrible experience...,Fitness Center,United Kingdom
1154,360,Debit Card,4,Excellent service!,Fitness Center,France
1155,900,Credit Card,1,Excellent service!,Retail Store,Brazil
1156,696,PayPal,4,Excellent service!,Amusement Park,Italy
1157,281,PayPal,1,Terrible experience...,Restaurant,Canada
1158,195,Credit Card,2,Terrible experience...,ATM,Singapore
1159,864,PayPal,1,Average quality.,Amusement Park,Germany
1160,195,Debit Card,2,Terrible experience...,ATM,Australia
1161,667,Debit Card,2,Average quality.,Bar,Sweden
1162,93,Debit Card,1,Excellent service!,Hotel,Spain
1163,672,Debit Card,3,Terrible experience...,Online,Italy
1164,946,Credit Card,1,Excellent service!,Fitness Center,Australia
1165,61,PayPal,5,Excellent service!,Fitness Center,India
1166,634,Debit Card,5,Excellent service!,Restaurant,Russia
1167,51,Credit Card,3,Excellent service!,Cinema,Japan
1168,403,PayPal,2,Terrible experience...,Gas Station,Spain
1169,789,PayPal,3,Excellent service!,Online,Sweden
1170,5,Credit Card,5,Average quality.,Bar,New Zealand
1171,466,Credit Card,3,Terrible experience...,Restaurant,Australia
1172,604,Debit Card,1,Excellent service!,Retail Store,Switzerland
1173,682,PayPal,3,Terrible experience...,Fitness Center,India
1174,829,PayPal,2,Average quality.,Online,United Kingdom
1175,534,Credit Card,1,Excellent service!,Fitness Center,Switzerland
1176,405,PayPal,4,Average quality.,Fitness Center,Australia
1177,838,Debit Card,5,Excellent service!,Fitness Center,Italy
1178,513,PayPal,5,Average quality.,ATM,Sweden
1179,645,Credit Card,3,Excellent service!,Cinema,Sweden
1180,233,Credit Card,1,Terrible experience...,Online,Japan
1181,524,Debit Card,4,Excellent service!,Gas Station,USA
1182,346,Debit Card,1,Terrible experience...,Bar,Canada
1183,46,PayPal,5,Excellent service!,Bar,Spain
1184,546,PayPal,1,Excellent service!,Amusement Park,Spain
1185,945,Credit Card,4,Average quality.,Fitness Center,Canada
1186,78,Debit Card,3,Average quality.,Museum,Sweden
1187,730,Debit Card,2,Average quality.,Museum,United Kingdom
1188,813,Debit Card,1,Excellent service!,Bar,Italy
1189,923,PayPal,2,Excellent service!,Amusement Park,USA
1190,73,Debit Card,5,Excellent service!,Bar,Netherlands
1191,794,Credit Card,3,Terrible experience...,Gas Station,France
1192,249,Credit Card,3,Terrible experience...,Bar,Singapore
1193,47,PayPal,1,Excellent service!,Cinema,New Zealand
1194,121,PayPal,3,Average quality.,Hotel,Sweden
1195,214,Debit Card,1,Average quality.,Fitness Center,Brazil
1196,239,PayPal,1,Average quality.,Retail Store,Sweden
1197,56,Credit Card,2,Excellent service!,Cinema,China
1198,350,Debit Card,3,Average quality.,Museum,Netherlands
1199,107,Credit Card,1,Excellent service!,Bar,Singapore
1200,831,Debit Card,2,Terrible experience...,Restaurant,Switzerland
1201,48,PayPal,4,Average quality.,Fitness Center,Switzerland
1202,573,Debit Card,2,Terrible experience...,ATM,Japan
1203,337,Debit Card,2,Average quality.,Hotel,India
1204,26,Credit Card,1,Excellent service!,Retail Store,Japan
1205,804,Credit Card,5,Excellent service!,ATM,Germany
1206,257,Debit Card,5,Excellent service!,Fitness Center,Netherlands
1207,8,PayPal,5,Excellent service!,Cinema,Italy
1208,625,PayPal,2,Average quality.,Gas Station,South Africa
1209,867,Credit Card,1,Terrible experience...,Gas Station,Germany
1210,253,PayPal,3,Excellent service!,ATM,Mexico
1211,692,Credit Card,2,Average quality.,Restaurant,Mexico
1212,719,PayPal,2,Terrible experience...,ATM,Spain
1213,303,Debit Card,1,Excellent service!,Cinema,Russia
1214,639,Credit Card,4,Terrible experience...,ATM,South Africa
1215,56,Credit Card,2,Excellent service!,Retail Store,New Zealand
1216,726,Debit Card,4,Terrible experience...,Fitness Center,Sweden
1217,526,Credit Card,4,Terrible experience...,Restaurant,Italy
1218,474,PayPal,5,Excellent service!,Supermarket,Italy
1219,28,PayPal,1,Average quality.,Online,New Zealand
1220,983,Credit Card,4,Terrible experience...,Fitness Center,Singapore
1221,78,PayPal,1,Excellent service!,Museum,Brazil
1222,216,Credit Card,5,Terrible experience...,Supermarket,New Zealand
1223,386,Debit Card,1,Terrible experience...,Amusement Park,Italy
1224,365,Credit Card,2,Average quality.,ATM,Russia
1225,666,Debit Card,4,Terrible experience...,Gas Station,China
1226,526,PayPal,1,Terrible experience...,Supermarket,United Kingdom
1227,699,Debit Card,3,Excellent service!,Bar,Canada
1228,312,PayPal,1,Excellent service!,Cinema,New Zealand
1229,883,Credit Card,4,Average quality.,Supermarket,Italy
1230,7,PayPal,5,Terrible experience...,Hotel,United Kingdom
1231,3,Credit Card,5,Terrible experience...,Restaurant,Spain
1232,623,Credit Card,4,Terrible experience...,Fitness Center,Switzerland
1233,919,Debit Card,2,Average quality.,Cinema,France
1234,750,Debit Card,2,Terrible experience...,Gas Station,New Zealand
1235,363,Debit Card,5,Excellent service!,Amusement Park,Australia
1236,751,Debit Card,5,Average quality.,Museum,Singapore
1237,508,PayPal,4,Excellent service!,Supermarket,USA
1238,274,PayPal,2,Excellent service!,Restaurant,India
1239,506,PayPal,5,Average quality.,Online,Australia
1240,806,Credit Card,2,Excellent service!,Restaurant,Sweden
1241,739,PayPal,5,Terrible experience...,Restaurant,Japan
1242,883,PayPal,1,Average quality.,Cinema,Switzerland
1243,15,PayPal,3,Excellent service!,Online,Australia
1244,192,Debit Card,1,Terrible experience...,Restaurant,South Africa
1245,985,PayPal,5,Terrible experience...,Hotel,South Africa
1246,631,Credit Card,3,Excellent service!,Museum,Brazil
1247,485,Debit Card,3,Terrible experience...,Supermarket,Canada
1248,28,Credit Card,5,Average quality.,Supermarket,India
1249,714,PayPal,5,Excellent service!,Fitness Center,United Kingdom
1250,39,Debit Card,2,Terrible experience...,Hotel,Singapore
1251,953,Credit Card,5,Terrible experience...,Supermarket,Japan
1252,273,PayPal,4,Excellent service!,Restaurant,Spain
1253,231,Credit Card,5,Excellent service!,Amusement Park,Singapore
1254,86,Credit Card,4,Excellent service!,Restaurant,Russia
1255,474,Credit Card,5,Excellent service!,Cinema,Netherlands
1256,126,PayPal,2,Average quality.,Bar,Mexico
1257,812,PayPal,4,Excellent service!,Fitness Center,New Zealand
1258,537,Credit Card,1,Average quality.,Amusement Park,Mexico
1259,145,Debit Card,4,Average quality.,Gas Station,France
1260,525,Debit Card,2,Excellent service!,Gas Station,Canada
1261,212,PayPal,4,Average quality.,Amusement Park,Australia
1262,25,PayPal,5,Excellent service!,Restaurant,Mexico
1263,580,PayPal,5,Excellent service!,ATM,New Zealand
1264,394,PayPal,2,Terrible experience...,Bar,Australia
1265,67,PayPal,3,Excellent service!,Hotel,China
1266,233,Debit Card,5,Terrible experience...,Restaurant,Mexico
1267,109,PayPal,1,Average quality.,Amusement Park,Mexico
1268,146,Credit Card,2,Terrible experience...,ATM,Switzerland
1269,111,Credit Card,4,Average quality.,Restaurant,Mexico
1270,228,Debit Card,4,Excellent service!,ATM,Sweden
1271,111,Credit Card,1,Average quality.,Amusement Park,USA
1272,470,Debit Card,5,Average quality.,Restaurant,Germany
1273,34,Debit Card,2,Excellent service!,Online,Singapore
1274,623,Credit Card,1,Average quality.,Supermarket,Singapore
1275,776,PayPal,5,Excellent service!,Amusement Park,Russia
1276,936,Credit Card,2,Terrible experience...,Gas Station,Canada
1277,369,Credit Card,4,Excellent service!,Gas Station,Japan
1278,748,Debit Card,2,Excellent service!,Bar,Canada
1279,595,Credit Card,3,Average quality.,Retail Store,New Zealand
1280,554,Debit Card,2,Terrible experience...,Gas Station,Spain
1281,425,PayPal,3,Excellent service!,Retail Store,Sweden
1282,613,PayPal,2,Terrible experience...,Online,Germany
1283,518,PayPal,3,Terrible experience...,Amusement Park,Switzerland
1284,692,Credit Card,4,Average quality.,ATM,Canada
1285,282,Debit Card,5,Excellent service!,Fitness Center,Mexico
1286,320,PayPal,3,Average quality.,Bar,New Zealand
1287,738,Debit Card,3,Excellent service!,Supermarket,India
1288,443,Debit Card,4,Terrible experience...,Fitness Center,Singapore
1289,952,PayPal,3,Excellent service!,Hotel,France
1290,315,PayPal,1,Excellent service!,Retail Store,Mexico
1291,877,Debit Card,4,Terrible experience...,Supermarket,Sweden
1292,966,PayPal,1,Terrible experience...,Bar,France
1293,741,Debit Card,4,Excellent service!,Bar,Japan
1294,377,Debit Card,3,Average quality.,Gas Station,Russia
1295,289,PayPal,1,Excellent service!,Supermarket,Switzerland
1296,437,Credit Card,3,Terrible experience...,Restaurant,Japan
1297,662,PayPal,4,Average quality.,Cinema,Russia
1298,277,Credit Card,3,Terrible experience...,Bar,Japan
1299,710,Debit Card,1,Terrible experience...,Retail Store,India
1300,582,Debit Card,1,Average quality.,Fitness Center,Netherlands
1301,503,Credit Card,3,Terrible experience...,Hotel,Italy
1302,624,Debit Card,2,Terrible experience...,Hotel,South Africa
1303,516,Credit Card,4,Terrible experience...,Museum,Japan
1304,350,Credit Card,4,Terrible experience...,Fitness Center,Germany
1305,843,Debit Card,3,Terrible experience...,Online,India
1306,446,Credit Card,2,Terrible experience...,Online,Germany
1307,830,PayPal,1,Terrible experience...,Fitness Center,Sweden
1308,350,PayPal,5,Terrible experience...,Gas Station,South Africa
1309,607,Debit Card,5,Terrible experience...,Restaurant,Netherlands
1310,664,Debit Card,3,Excellent service!,Gas Station,China
1311,823,Credit Card,2,Excellent service!,Hotel,Japan
1312,137,Credit Card,2,Terrible experience...,ATM,Netherlands
1313,759,Credit Card,4,Excellent service!,Hotel,Brazil
1314,899,Credit Card,1,Average quality.,Bar,South Africa
1315,243,PayPal,2,Excellent service!,Supermarket,China
1316,543,PayPal,5,Terrible experience...,Supermarket,Sweden
1317,40,Debit Card,1,Terrible experience...,Bar,China
1318,229,Credit Card,1,Excellent service!,Bar,Germany
1319,548,Credit Card,3,Terrible experience...,Hotel,Sweden
1320,920,Debit Card,2,Average quality.,Supermarket,Brazil
1321,223,Credit Card,3,Average quality.,Supermarket,India
1322,6,Credit Card,2,Terrible experience...,Amusement Park,Sweden
1323,322,Credit Card,4,Average quality.,Museum,France
1324,468,Credit Card,3,Average quality.,Supermarket,Singapore
1325,732,Credit Card,3,Excellent service!,Bar,Sweden
1326,75,Debit Card,5,Average quality.,Online,Mexico
1327,4,Credit Card,3,Excellent service!,Restaurant,China
1328,847,Debit Card,2,Terrible experience...,ATM,Singapore
1329,646,Credit Card,5,Excellent service!,Fitness Center,Mexico
1330,118,PayPal,3,Terrible experience...,Bar,Australia
1331,881,PayPal,3,Terrible experience...,Museum,Australia
1332,606,PayPal,4,Terrible experience...,Supermarket,New Zealand
1333,504,PayPal,3,Terrible experience...,Retail Store,Mexico
1334,998,Debit Card,1,Terrible experience...,Hotel,Switzerland
1335,947,Debit Card,5,Excellent service!,Hotel,New Zealand
1336,574,Credit Card,1,Terrible experience...,Restaurant,China
1337,441,PayPal,5,Average quality.,Bar,Brazil
1338,194,Debit Card,4,Average quality.,Restaurant,Singapore
1339,847,Credit Card,3,Terrible experience...,Online,Switzerland
1340,715,Credit Card,3,Average quality.,Cinema,Singapore
1341,392,Debit Card,3,Excellent service!,Gas Station,Spain
1342,26,PayPal,5,Excellent service!,Retail Store,China
1343,435,Credit Card,3,Terrible experience...,Gas Station,New Zealand
1344,173,PayPal,1,Terrible experience...,Cinema,Japan
1345,300,PayPal,3,Terrible experience...,Retail Store,Switzerland
1346,645,PayPal,4,Average quality.,Gas Station,France
1347,326,Credit Card,1,Average quality.,Retail Store,Australia
1348,410,PayPal,3,Excellent service!,Restaurant,Canada
1349,118,Credit Card,3,Average quality.,ATM,Japan
1350,836,PayPal,2,Excellent service!,Amusement Park,USA
1351,787,Credit Card,5,Average quality.,Retail Store,China
1352,724,PayPal,1,Excellent service!,Cinema,USA
1353,225,Debit Card,2,Terrible experience...,Restaurant,India
1354,532,PayPal,4,Average quality.,Amusement Park,Brazil
1355,113,PayPal,5,Excellent service!,Restaurant,Sweden
1356,140,Credit Card,1,Average quality.,Online,Italy
1357,559,Credit Card,3,Terrible experience...,Supermarket,USA
1358,1,PayPal,1,Excellent service!,Hotel,Brazil
1359,90,Debit Card,3,Average quality.,Online,Sweden
1360,654,Debit Card,5,Average quality.,Cinema,Spain
1361,320,Credit Card,3,Terrible experience...,Bar,Italy
1362,550,Debit Card,4,Terrible experience...,Fitness Center,Italy
1363,805,PayPal,3,Excellent service!,Bar,Spain
1364,894,Credit Card,4,Average quality.,Hotel,Russia
1365,139,PayPal,5,Average quality.,Restaurant,Italy
1366,511,Credit Card,5,Terrible experience...,ATM,Switzerland
1367,868,Credit Card,1,Terrible experience...,Fitness Center,Italy
1368,845,Credit Card,4,Excellent service!,Cinema,India
1369,259,Credit Card,4,Average quality.,Hotel,Singapore
1370,673,Debit Card,2,Average quality.,Museum,Switzerland
1371,902,PayPal,2,Excellent service!,Amusement Park,Netherlands
1372,690,PayPal,2,Excellent service!,Amusement Park,Canada
1373,10,PayPal,3,Terrible experience...,Bar,Brazil
1374,261,Credit Card,2,Terrible experience...,Supermarket,Netherlands
1375,919,Debit Card,4,Excellent service!,Fitness Center,Italy
1376,650,PayPal,3,Excellent service!,Museum,Germany
1377,172,Debit Card,5,Average quality.,Restaurant,USA
1378,898,Credit Card,1,Excellent service!,Bar,China
1379,13,PayPal,2,Excellent service!,ATM,South Africa
1380,168,Debit Card,5,Average quality.,Fitness Center,USA
1381,642,Credit Card,4,Excellent service!,Hotel,New Zealand
1382,596,Debit Card,1,Terrible experience...,Retail Store,Spain
1383,321,PayPal,5,Terrible experience...,ATM,USA
1384,319,PayPal,1,Average quality.,Fitness Center,Germany
1385,613,Credit Card,2,Excellent service!,Retail Store,New Zealand
1386,329,Credit Card,4,Terrible experience...,Restaurant,United Kingdom
1387,785,Credit Card,1,Terrible experience...,Hotel,Singapore
1388,777,Debit Card,5,Terrible experience...,Museum,Japan
1389,971,Debit Card,2,Terrible experience...,Amusement Park,USA
1390,911,Debit Card,2,Excellent service!,Museum,South Africa
1391,920,Credit Card,5,Excellent service!,Museum,Germany
1392,550,PayPal,5,Excellent service!,Museum,Canada
1393,419,PayPal,1,Excellent service!,Amusement Park,France
1394,606,Debit Card,3,Terrible experience...,Online,Brazil
1395,95,Debit Card,2,Average quality.,Amusement Park,France
1396,817,PayPal,1,Average quality.,Cinema,India
1397,581,PayPal,5,Terrible experience...,Online,China
1398,318,Debit Card,1,Terrible experience...,Online,Germany
1399,956,Debit Card,5,Average quality.,Fitness Center,China
1400,236,PayPal,4,Average quality.,Amusement Park,New Zealand
1401,946,Credit Card,5,Terrible experience...,Bar,New Zealand
1402,334,Debit Card,5,Terrible experience...,Supermarket,India
1403,885,PayPal,5,Excellent service!,Supermarket,Canada
1404,376,PayPal,3,Excellent service!,Fitness Center,France
1405,459,PayPal,5,Average quality.,Cinema,Japan
1406,137,PayPal,2,Terrible experience...,Gas Station,Italy
1407,930,Credit Card,2,Average quality.,Bar,Sweden
1408,588,PayPal,1,Excellent service!,Gas Station,Canada
1409,995,Debit Card,3,Excellent service!,Retail Store,Canada
1410,547,Credit Card,1,Average quality.,Museum,Russia
1411,513,PayPal,2,Excellent service!,Bar,China
1412,296,Credit Card,2,Terrible experience...,Fitness Center,Switzerland
1413,320,Debit Card,4,Average quality.,Hotel,Canada
1414,918,PayPal,5,Terrible experience...,Gas Station,Japan
1415,572,Debit Card,2,Terrible experience...,Cinema,Sweden
1416,832,PayPal,1,Excellent service!,Cinema,Netherlands
1417,349,PayPal,1,Terrible experience...,Bar,Brazil
1418,840,PayPal,5,Average quality.,Online,Spain
1419,779,PayPal,5,Terrible experience...,Hotel,Italy
1420,873,PayPal,4,Terrible experience...,Restaurant,Australia
1421,229,Credit Card,3,Terrible experience...,Hotel,Spain
1422,270,PayPal,1,Terrible experience...,Fitness Center,China
1423,828,PayPal,5,Terrible experience...,Cinema,Russia
1424,798,Credit Card,1,Excellent service!,Retail Store,Netherlands
1425,291,Credit Card,5,Average quality.,Museum,Spain
1426,725,Credit Card,2,Excellent service!,Gas Station,Japan
1427,165,Credit Card,1,Average quality.,Gas Station,South Africa
1428,5,Credit Card,2,Average quality.,Retail Store,Australia
1429,851,Credit Card,1,Average quality.,ATM,Canada
1430,379,PayPal,3,Average quality.,Museum,Sweden
1431,78,PayPal,4,Average quality.,Bar,South Africa
1432,410,Debit Card,2,Terrible experience...,Fitness Center,France
1433,574,PayPal,5,Excellent service!,Cinema,Spain
1434,132,PayPal,3,Excellent service!,Supermarket,Brazil
1435,601,Credit Card,1,Terrible experience...,Amusement Park,Netherlands
1436,749,Credit Card,2,Average quality.,Retail Store,Italy
1437,42,PayPal,1,Excellent service!,Retail Store,Russia
1438,89,Debit Card,1,Terrible experience...,Hotel,Russia
1439,402,Credit Card,1,Terrible experience...,Bar,China
1440,296,PayPal,4,Excellent service!,Bar,Australia
1441,840,PayPal,4,Excellent service!,Supermarket,China
1442,295,Debit Card,5,Average quality.,Amusement Park,Sweden
1443,616,Debit Card,2,Average quality.,Bar,Switzerland
1444,526,Credit Card,3,Excellent service!,Online,Russia
1445,800,Debit Card,3,Average quality.,Cinema,South Africa
1446,691,PayPal,3,Terrible experience...,Fitness Center,Germany
1447,637,PayPal,1,Average quality.,Online,Sweden
1448,422,Debit Card,4,Average quality.,ATM,Japan
1449,865,Debit Card,2,Terrible experience...,Fitness Center,Russia
1450,23,Debit Card,1,Average quality.,Cinema,United Kingdom
1451,575,Debit Card,4,Terrible experience...,Museum,Switzerland
1452,143,Credit Card,4,Average quality.,Restaurant,India
1453,993,Debit Card,2,Excellent service!,Cinema,India
1454,665,Credit Card,2,Average quality.,Cinema,Australia
1455,145,PayPal,2,Excellent service!,Supermarket,China
1456,225,Debit Card,1,Excellent service!,Museum,Australia
1457,503,Credit Card,5,Excellent service!,Online,Mexico
1458,962,Debit Card,2,Excellent service!,Amusement Park,Australia
1459,974,PayPal,5,Excellent service!,Hotel,Singapore
